AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
4610	-2146957312	AdvancedTinkeringAbility	false									
4611	-2146956288	CodeCrafterAbility	false									
4612	-2146955264	AbilityMakerAbility	false									
4613	-2146954240	WeaponMakerAbility	false									
4614	-2146953216	ToolMakerAbility	false									
4615	-2146952192	ForceCombatAbility	false									
4616	-2146951168	EvadeInterlockAbility	false									
4617	-2146950144	UpgradeMakerAbility	false									
4618	-2146949120	MeleeCombatTacticsAbility	false									
4619	-2146948096	StealthDamageAbility	false									
4620	-2146947072	RangeCombatTacticsAbility	false									
4621	-2146946048	InnerstrengthStandRegenRateAbility	false									
4622	-2146945024	HealthSitRegenRateAbility	false									
4623	-2146944000	HealthStandRegenRateAbility	false									
4624	-2146942976	ApparelMakerAbility	false									
4625	-2146941952	SignalProtectionAbility	false									
4626	-2146940928	CraftingCostDiscountAbility	false									
4627	-2146939904	KarateFocusAbility	false									
4628	-2146938880	MachinegunKickAbility	false									
4629	-2146937856	KarateGrandmasterAbility	false									
4630	-2146936832	WristThrowAbility	false									
4631	-2146935808	BerserkerAttackAbility	false									
4632	-2146934784	KiChargedFootSweepAbility	false									
4633	-2146933760	DataMinerAbility	false									
4634	-2146932736	DataNodeGogglesAbility	false									
4635	-2146931712	DataTapAbility	false									
4636	-2146930688	AdvancedDataNodeGogglesAbility	false									
4637	-2146929664	AdvancedDataTapAbility	false									
4638	-2146928640	None	false									
4639	-2146927616	None	false									
4640	-2146926592	None	false									
4641	-2146925568	CrashStateAbility	false									
4642	-2146924544	None	false									
4643	-2146923520	HolyWaterAttackAbility	false									
4644	-2146922496	TacticBoost1Ability	false									
4645	-2146921472	TacticBoost2Ability	false									
4646	-2146920448	TacticBoost3Ability	false									
4647	-2146919424	TacticBoost4Ability	false									
4648	-2146918400	RifleDamageAbility	false									
4649	-2146917376	HandGunDamageAbility	false									
4650	-2146916352	SubmachineGunDamageAbility	false									
4651	-2146915328	HandGunCombatTacticsAbility	false									
4652	-2146914304	RifleCombatTacticsAbility	false									
4653	-2146913280	SubmachineGunCombatTacticsAbility	false									
4654	-2146912256	AimmedShotTacticsAbility	false									
4655	-2146911232	BurstTacticsAbility	false									
4656	-2146910208	RetaliateTacticsAbility	false									
4657	-2146909184	AimmedShotDamageAbility	false									
4658	-2146908160	BurstDamageAbility	false									
4659	-2146907136	RetaliateDamageAbility	false									
4660	-2146906112	ConcentrationAbility	false									
4661	-2146905088	NPCKissAbility	false									
4662	-2146904064	PreOrderHyperLeapAbility	false									
4663	-2146903040	SuperJumpAbility	false									
4664	-2146902016	JumpAbility	false									
4665	-2146900992	KarateCombatTacticsAbility	false									
4666	-2146899968	KungFuCombatTacticsAbility	false									
4667	-2146898944	AikidoCombatTacticsAbility	false									
4668	-2146897920	AikidoDamageAbility	false									
4669	-2146896896	KarateDamageAbility	false									
4670	-2146895872	KungFuDamageAbility	false									
4671	-2146894848	DeterminationAbility	false									
4672	-2146893824	NPCCounterSneakAbility	false									
4673	-2146892800	SneakAttackDetectionAbility	false									
4674	-2146891776	None	false									
4675	-2146890752	None	false									
4676	-2146889728	None	false									
4677	-2146888704	None	false									
4678	-2146887680	None	false									
4679	-2146886656	None	false									
4680	-2146885632	None	false									
4681	-2146884608	RunAdvancedProgramAbility	false									
4682	-2146883584	RemoteProxy4Ability	false									
4683	-2146882560	RepairSimulacra3Ability	false									
4684	-2146881536	Enrage1Ability	false									
4685	-2146880512	ProxyTechnicianAbility	false									
4686	-2146879488	StaticBlast2Ability	false									
4687	-2146878464	StaticBlast3Ability	false									
4688	-2146877440	WeaponReqsNotMetEffectAbility	false									
4689	-2146876416	TransmitCodeAbility	false									
4690	-2146875392	RemoteProxy5Ability	false									
4691	-2146874368	StunPulseAbility	false									
4692	-2146873344	RepairSimulacra4Ability	false									
4693	-2146872320	Enrage2Ability	false									
4694	-2146871296	StaticBlast4Ability	false									
4695	-2146870272	ProxyMasterAbility	false									
4696	-2146869248	CloseCombatTrainingAbility	false									
4697	-2146868224	LogicDaemon2Ability	false									
4698	-2146867200	PatchDaemon1Ability	false									
4699	-2146866176	AcousticDecoy1Ability	false									
4700	-2146865152	UtilityCoderAbility	false									
4701	-2146864128	LowBlowAbility	false									
4702	-2146863104	BlockTacticsAbility	false									
4703	-2146862080	AcousticDecoy2Ability	false									
4704	-2146861056	CodeHardeningAbility	false									
4705	-2146860032	DaemonBoostAbility	false									
4706	-2146859008	EngageFoesAbility	false									
4707	-2146857984	LogicDaemon3Ability	false									
4708	-2146856960	PatchDaemon2Ability	false									
4709	-2146855936	UtilityTechnicianAbility	false									
4710	-2146854912	EnhanceDaemonAbility	false									
4711	-2146853888	FixSimulacraAbility	false									
4712	-2146852864	LogicDaemon4Ability	false									
4713	-2146851840	PatchDaemon3Ability	false									
4714	-2146850816	BashAbility	false									
4715	-2146849792	DaemonBoost2Ability	false									
4716	-2146848768	UtilityMasterAbility	false									
4717	-2146847744	FindDataNodeAbility	false									
4718	-2146846720	SiphonDataNodeAbility	false									
4719	-2146845696	ConcealedAbility	false									
4720	-2146844672	EvasionStateAbility	false									
4721	-2146843648	NPCWeaklingPenaltyAbility	false									
4722	-2146842624	NPCToughPenaltyAbility	false									
4723	-2146841600	NPCDetectionAbility	false									
4724	-2146840576	ConcentrateAbility	false									
4725	-2146839552	InvisibilityImpartedAbility	false									
4726	-2146838528	NPCVirusBlindDoNotUseAbility	false									
4727	-2146837504	None	false									
4728	-2146836480	None	false									
4729	-2146835456	NPCWolfAttack4Ability	false									
4730	-2146834432	NPCWolfAttack1Ability	false									
4731	-2146833408	NPCWolfAttack2Ability	false									
4732	-2146832384	NPCWolfAttack3Ability	false									
4733	-2146831360	ConsistencyAbility	false									
4734	-2146830336	DetectAbility	false									
4735	-2146829312	DisguiseDurationAbility	false									
4736	-2146828288	SecuritySystemsAbility	false									
4737	-2146827264	MapDownloadingAbility	false									
4738	-2146826240	AnalyzeWeaknessAbility	false									
4739	-2146825216	ComputerHackingAbility	false									
4740	-2146824192	InvisDurationAbility	false									
4741	-2146823168	LockPickingAbility	false									
4742	-2146822144	SixthSensingAbility	false									
4743	-2146821120	TauntAbility	false									
4744	-2146820096	StabilityLossReductionAbility	false									
4745	-2146819072	CodeWritingAbility	false									
4746	-2146818048	ItemDecompilingAbility	false									
4747	-2146817024	ItemCompilingAbility	false									
4748	-2146816000	ApparelCraftingAbility	false									
4749	-2146814976	AbilityCraftingAbility	false									
4750	-2146813952	ToolCraftingAbility	false									
4751	-2146812928	WeaponCraftingAbility	false									
4752	-2146811904	UpgradeCraftingAbility	false									
4753	-2146810880	NPCMinorTacticBoostAbility	false									
4754	-2146809856	NPCMediumTacticBoostAbility	false									
4755	-2146808832	PillConditionSweep1Ability	false									
4756	-2146807808	StableMezAbility	false									
4757	-2146806784	NPCPenaltyBaseAbility	false									
4758	-2146805760	NPCDisguiseAbility	false									
4759	-2146804736	DazeEffectAbility	false									
4760	-2146803712	StaggeredEffectAbility	false									
4761	-2146802688	OffBalanceEffectAbility	false									
4762	-2146801664	None	false									
4763	-2146800640	None	false									
4764	-2146799616	None	false									
4765	-2146798592	None	false									
4766	-2146797568	CombatEffectAbility	false									
4767	-2146796544	SittingEffectAbility	false									
4768	-2146795520	PillBolsterHealth1Ability	false									
4769	-2146794496	PillBolsterHealth4Ability	false									
4770	-2146793472	Antibiotic1Ability	false									
4771	-2146792448	Antibiotic2Ability	false									
4772	-2146791424	Antibiotic3Ability	false									
4773	-2146790400	Antibiotic4Ability	false									
4774	-2146789376	Antibiotic5Ability	false									
4775	-2146788352	None	false									
4776	-2146787328	None	false									
4777	-2146786304	ISDrainTargetAbility	false									
4778	-2146785280	aaVirusDamage1Ability	false									
4779	-2146784256	aaVirusEnhacedDamageAbility	false									
4780	-2146783232	aaLogicCannonAbility	false									
4781	-2146782208	aaHeal1Ability	false									
4782	-2146781184	aaHeal2Ability	false									
4783	-2146780160	aaMeleeMove1	false									
4784	-2146779136	aaMeleeMove2	false									
4785	-2146778112	aaRangeMove1	false									
4786	-2146777088	aaRangeMove2	false									
4787	-2146776064	aaSneakAttack	false									
4788	-2146775040	DeflectBullets1EffectAbility	false									
4789	-2146774016	DeflectVirus1EffectAbility	false									
4790	-2146772992	StaticField1EffectAbility	false									
4791	-2146771968	CombatAura1EffectAbility	false									
4792	-2146770944	CombatAura2EffectAbility	false									
4793	-2146769920	CodeShaperEffectAbility	false									
4794	-2146768896	ProxyTechnicianEffectAbility	false									
4795	-2146767872	DaemonBoostEffectAbility	false									
4796	-2146766848	DaemonBoost2EffectAbility	false									
4797	-2146765824	Miasma1EffectAbility	false									
4798	-2146764800	aaDOT1	false									
4799	-2146763776	LocateDataNodeSkillAbility	false									
4800	-2146762752	TapDataNodeSkillAbility	false									
4801	-2146761728	RepairBonusAbility	false									
4802	-2146760704	CompileSkillAbility	false									
4803	-2146759680	DecompileSkillAbility	false									
4804	-2146758656	RepairSkillAbility	false									
4805	-2146757632	CryptographySkillAbility	false									
4806	-2146756608	NullTargetAbility	false									
4807	-2146755584	aaHealPillAbility	false									
4808	-2146754560	NPCHealthBoostAbility	false									
4809	-2146753536	aaRoot1Ability	false									
4810	-2146752512	NPCAssassinAbility	false									
4811	-2146751488	PVPEffectAbility	false									
4812	-2146750464	HealInhaler1Ability	false									
4813	-2146749440	HealInhaler2Ability	false									
4814	-2146748416	HealInhaler3Ability	false									
4815	-2146747392	HealInhaler4Ability	false									
4816	-2146746368	HealInhaler5Ability	false									
4817	-2146745344	PVPFlipperAbility	false									
4818	-2146744320	NPCChainFlameAbility	false									
4819	-2146743296	NPCChainFlameTriggerAbility	false									
4820	-2146742272	NPCChainFlameEffectAbility	false									
4821	-2146741248	NPCMorpheusSpeechAbility	false									
4822	-2146740224	None	false									
4823	-2146739200	None	false									
4824	-2146738176	None	false									
4825	-2146737152	None	false									
4826	-2146736128	None	false									
4827	-2146735104	None	false									
4828	-2146734080	None	false									
4829	-2146733056	None	false									
4830	-2146732032	ControlImmunityTimerAbility	false									
4831	-2146731008	PVPFlipper2Ability	false									
4832	-2146729984	PVPFlipper3Ability	false									
4833	-2146728960	None	false									
4834	-2146727936	None	false									
4835	-2146726912	None	false									
4836	-2146725888	aaAntibioticPillAbility	false									
4837	-2146724864	NPCAbilityCraftingAbility	false									
4838	-2146723840	NPCAikidoCombatTacticsAbility	false									
4839	-2146722816	NPCAikidoDamageAbility	false									
4840	-2146721792	NPCAimmedShotDamageAbility	false									
4841	-2146720768	NPCAimmedShotTacticsAbility	false									
4842	-2146719744	NPCAllAbilityLevelsAbility	false									
4843	-2146718720	NPCAnalyzeWeaknessAbility	false									
4844	-2146717696	NPCApparelCraftingAbility	false									
4845	-2146716672	NPCBeliefAttributeAbility	false									
4846	-2146715648	NPCBlockTacticsAbility	false									
4847	-2146714624	NPCBuffAreaRadiusAbility	false									
4848	-2146713600	NPCBurstDamageAbility	false									
4849	-2146712576	NPCBurstTacticsAbility	false									
4850	-2146711552	NPCCodeWritingAbility	false									
4851	-2146710528	NPCCombatTacticsAbility	false									
4852	-2146709504	NPCCompileSkillAbility	false									
4853	-2146708480	NPCComputerHackingAbility	false									
4854	-2146707456	NPCConcentrationAbility	false									
4855	-2146706432	NPCConsistencyAbility	false									
4856	-2146705408	NPCCraftingCostDiscountAbility	false									
4857	-2146704384	NPCCryptographySkillAbility	false									
4858	-2146703360	NPCCurrentHealthAbility	false									
4859	-2146702336	NPCCurrentInnerstrengthAbility	false									
4860	-2146701312	NPCDamageAgainstVulnerabilityAbility	false									
4861	-2146700288	NPCDamageResistanceAbility	false									
4862	-2146699264	NPCDebuffAreaRadiusAbility	false									
4863	-2146698240	NPCDecompileSkillAbility	false									
4864	-2146697216	NPCDetectAbility	false									
4865	-2146696192	NPCDeterminationAbility	false									
4866	-2146695168	NPCDisguiseDurationAbility	false									
4867	-2146694144	NPCDodgeAbility	false									
4868	-2146693120	NPCEvadeInterlockAbility	false									
4869	-2146692096	NPCFocusAttributeAbility	false									
4870	-2146691072	NPCForceCombatAbility	false									
4871	-2146690048	NPCGrabDamageAbility	false									
4872	-2146689024	NPCGrabGunDamageAbility	false									
4873	-2146688000	NPCGrabGunTacticsAbility	false									
4874	-2146686976	NPCGrabTacticsAbility	false									
4875	-2146685952	NPCHandGunCombatTacticsAbility	false									
4876	-2146684928	NPCHandGunDamageAbility	false									
4877	-2146683904	NPCHealDamageAbility	false									
4878	-2146682880	NPCHealthRegenRateAbility	false									
4879	-2146681856	NPCHealthSitRegenRateAbility	false									
4880	-2146680832	NPCHealthStandRegenRateAbility	false									
4881	-2146679808	NPCInnerstrengthCostModifierAbility	false									
4882	-2146678784	NPCInnerstrengthRegenRateAbility	false									
4883	-2146677760	NPCInnerstrengthSitRegenRateAbility	false									
4884	-2146676736	NPCInnerstrengthStandRegenRateAbility	false									
4885	-2146675712	NPCInvisDurationAbility	false									
4886	-2146674688	NPCInvokedBuffTimesAbility	false									
4887	-2146673664	NPCInvokedDebuffTimesAbility	false									
4888	-2146672640	NPCISDrainTargetAbility	false									
4889	-2146671616	NPCItemCompilingAbility	false									
4890	-2146670592	NPCItemDecompilingAbility	false									
4891	-2146669568	NPCJumpAbility	false									
4892	-2146668544	NPCKarateCombatTacticsAbility	false									
4893	-2146667520	NPCKarateDamageAbility	false									
4894	-2146666496	NPCKungFuCombatTacticsAbility	false									
4895	-2146665472	NPCKungFuDamageAbility	false									
4896	-2146664448	NPCLocateDataNodeSkillAbility	false									
4897	-2146663424	NPCLockPickingAbility	false									
4898	-2146662400	NPCMapDownloadingAbility	false									
4899	-2146661376	NPCMaxBuffBufferAbility	false									
4900	-2146660352	NPCMaxHealthAbility	false									
4901	-2146659328	NPCMaxInnerstrengthAbility	false									
4902	-2146658304	NPCMeleeCombatTacticsAbility	false									
4903	-2146657280	NPCMeleeDamageResistanceAbility	false									
4904	-2146656256	NPCMeleePhysicalDamageAbility	false									
4905	-2146655232	NPCMovementSpeedAbility	false									
4906	-2146654208	NPCNoiseLevelBuffTargetAbility	false									
4907	-2146653184	NPCNullTargetAbility	false									
4908	-2146652160	NPCPerceptionAbility	false									
4909	-2146651136	NPCPowerDamageAbility	false									
4910	-2146650112	NPCPowerGunDamageAbility	false									
4911	-2146649088	NPCPowerGunTacticsAbility	false									
4912	-2146648064	NPCPowerTacticsAbility	false									
4913	-2146647040	NPCRangeCombatTacticsAbility	false									
4914	-2146646016	NPCRangedDamageResistanceAbility	false									
4915	-2146644992	NPCRangePhysicalDamageAbility	false									
4916	-2146643968	NPCReasonAbility	false									
4917	-2146642944	NPCRepairBonusAbility	false									
4918	-2146641920	NPCRepairSkillAbility	false									
4919	-2146640896	NPCRetaliateDamageAbility	false									
4920	-2146639872	NPCRetaliateTacticsAbility	false									
4921	-2146638848	NPCRifleCombatTacticsAbility	false									
4922	-2146637824	NPCRifleDamageAbility	false									
4923	-2146636800	NPCRippleMagBuffTargetAbility	false									
4924	-2146635776	NPCSecuritySystemsAbility	false									
4925	-2146634752	NPCSignalProtectionAbility	false									
4926	-2146633728	NPCSixthSensingAbility	false									
4927	-2146632704	NPCSneakAttackDetectionAbility	false									
4928	-2146631680	NPCSpeedDamageAbility	false									
4929	-2146630656	NPCSpeedGunDamageAbility	false									
4930	-2146629632	NPCSpeedGunTacticsAbility	false									
4931	-2146628608	NPCSpeedTacticsAbility	false									
4932	-2146627584	NPCStabilityLossReductionAbility	false									
4933	-2146626560	NPCStealthAbility	false									
4934	-2146625536	NPCStealthDamageAbility	false									
4935	-2146624512	NPCStealthDamageResistanceAbility	false									
4936	-2146623488	NPCStealthDetectionAbility	false									
4937	-2146622464	NPCSubmachineGunCombatTacticsAbility	false									
4938	-2146621440	NPCSubmachineGunDamageAbility	false									
4939	-2146620416	NPCSuperJumpAbility	false									
4940	-2146619392	NPCTacticISCostModifierAbility	false									
4941	-2146618368	NPCTapDataNodeSkillAbility	false									
4942	-2146617344	NPCToolCraftingAbility	false									
4943	-2146616320	NPCUpgradeCraftingAbility	false									
4944	-2146615296	NPCViralDamageAbility	false									
4945	-2146614272	NPCViralDeflectionAbility	false									
4946	-2146613248	NPCViralResistanceAbility	false									
4947	-2146612224	NPCViralTransmissionAbility	false									
4948	-2146611200	NPCVitalityAttributeAbility	false									
4949	-2146610176	NPCVulnerabilityDurationModifierAbility	false									
4950	-2146609152	NPCVulnerabilityGenerationPercentAbility	false									
4951	-2146608128	NPCWeaponCraftingAbility	false									
4952	-2146607104	None	false									
4953	-2146606080	None	false									
4954	-2146605056	None	false									
4955	-2146604032	None	false									
4956	-2146603008	TechniqueAbility	false									
4957	-2146601984	BalanceAbility	false									
4958	-2146600960	BalanceEffectAbility	false									
4959	-2146599936	Event1_1Neo1Ability	false									
4960	-2146598912	Event1_1Neo2Ability	false									
4961	-2146597888	Event1_1Neo3Ability	false									
4962	-2146596864	Event1_1Neo4Ability	false									
4963	-2146595840	Event1_1Neo5Ability	false									
4964	-2146594816	PurityAbility	false									
4965	-2146593792	SweepTheFloorAbility	false									
4966	-2146592768	SpinningFlowerAbility	false									
4967	-2146591744	ZenMasterAbility	false									
4968	-2146590720	ZenMasterEffectAbility	false									
4969	-2146589696	NPCNeoRSIAbility	false									
4970	-2146588672	NPCEvadeStateFlipperAbility	false									
4971	-2146587648	Event1_1DeathAbility	false									
4972	-2146586624	Event1_1AOEAbility	false									
4973	-2146585600	SneakMovementSpeedAbility	false									
4974	-2146584576	InvisMovementSpeedAbility	false									
4975	-2146583552	SneakAttackCombatTacticsAbility	false									
4976	-2146582528	NPCSneakAttackCombatTacticsAbility	false									
4977	-2146581504	StealthStateAbility	false									
4978	-2146580480	None	false									
4979	-2146579456	NPCStaggerAbility	false									
4980	-2146578432	NPCDazeAbility	false									
4981	-2146577408	NPCOffBalanceAbility	false									
4982	-2146576384	Event2_0FlyVirusAbility	false									
4983	-2146575360	Event2_0FlyVirusEffect1Ability	false									
4984	-2146574336	Event2_0FlyVirusEffect2Ability	false									
4985	-2146573312	Event2_0GMFlyVirusAbility	false									
4986	-2146572288	Event2_0GMCureAllAbility	false									
4987	-2146571264	NPCCantForceCombatAbility	false									
4988	-2146570240	NPCCantFreeAttackAbility	false									
4989	-2146569216	NPCCantBeFreeAttackedAbility	false									
4990	-2146568192	NPCCantBeForcedIntoCombatAbility	false									
4991	-2146567168	SusceptibleToLogicBomb1Ability	false									
4992	-2146566144	ImmunityToMyselfAbility	false									
4993	-2146565120	Event2_0CorruptingAuraAbility	false									
4994	-2146564096	Event2_0CorruptingAuraEffectAbility	false									
4995	-2146563072	Event2_0WaveOfCorruptionAbility	false									
4996	-2146562048	Event2_0WaveOfCorruptionEffectAbility	false									
4997	-2146561024	Event2_0CorruptingBileAbility	false									
4998	-2146560000	NPCUnDisguiseAbility	false									
4999	-2146558976	EventSlot1Ability	false									
5000	-2146557952	EventSlot2Ability	false									
5001	-2146556928	EventSlot3Ability	false									
5002	-2146555904	None	false									
5003	-2146554880	None	false									
5004	-2146553856	NPCShowInterlockImmuneAbility	false									
5005	-2146552832	NPCEventSlot1Ability	false									
5006	-2146551808	NPCEventSlot2Ability	false									
5007	-2146550784	NPCEventSlot3Ability	false									
5008	-2146549760	Event2_0FlyVirusImmunityAbility	false									
5009	-2146548736	Event2_0FlymanSusceptibilityAbility	false									
5010	-2146547712	Event2_0FlymanKillItemAbility	false									
5011	-2146546688	NPCImmobilizeAbility	false									
5012	-2146545664	Event2_0DeathAbility	false									
5013	-2146544640	NPCEventSlot1ToggleAbility	false									
5014	-2146543616	NPCEventSlot2ToggleAbility	false									
5015	-2146542592	NPCEventSlot3ToggleAbility	false									
5016	-2146541568	Event2_0DeathSelfAbility	false									
5017	-2146540544	NPCBufferOverflowSelfAbility	false									
5018	-2146539520	Event2_0Machine1Ability	false									
5019	-2146538496	Event2_0Merv1Ability	false									
5020	-2146537472	Event2_0Zion1Ability	false									
5021	-2146536448	Event2_0Machine2Ability	false									
5022	-2146535424	Event2_0Merv2Ability	false									
5023	-2146534400	Event2_0Zion2Ability	false									
5024	-2146533376	Event2_0Machine3Ability	false									
5025	-2146532352	Event2_0Merv3Ability	false									
5026	-2146531328	Event2_0Zion3Ability	false									
5027	-2146530304	Event2_0Machine4Ability	false									
5028	-2146529280	Event2_0Merv4Ability	false									
5029	-2146528256	Event2_0Zion4Ability	false									
5030	-2146527232	Event2_0BombEffectAbility	false									
5031	-2146526208	Event2_0BombExplodeAbility	false									
5032	-2146525184	Event2_0FlymanTransformAbility	false									
5033	-2146524160	Event2_0FlymanTransformPulseAbility	false									
5034	-2146523136	Event2_0FlymanTransformEffectAbility	false									
5035	-2146522112	Event2_0FlymanKillItem2Ability	false									
5036	-2146521088	ElusiveCodeAbility	false									
5037	-2146520064	ReactiveCodeAbility	false									
5038	-2146519040	ReactiveCodeEffectAbility	false									
5039	-2146518016	CodeConversionAbility	false									
5040	-2146516992	CodeConversionEffectAbility	false									
5041	-2146515968	TrojanHorseAbility	false									
5042	-2146514944	TrojanHorseEffectAbility	false									
5043	-2146513920	PacketLoss1Ability	false									
5044	-2146512896	PacketLoss2Ability	false									
5045	-2146511872	PrisonMentalityAbility	false									
5046	-2146510848	Event2_5KillCodeAbility	false									
5047	-2146509824	None	false									
5048	-2146508800	Event2_5KillCodeEffectAbility	false									
5049	-2146507776	Event2_5KillCodeTriggerAbility	false									
5050	-2146506752	CompileTimeReductionAbility	false									
5051	-2146505728	ConsumableCompileTimeReductionAbility	false									
5052	-2146504704	CodeWritingDiscountAbility	false									
5053	-2146503680	PrisonMasteryAbility	false									
5054	-2146502656	aaPrisonMentalityFamilyAbility	false									
5055	-2146501632	DefenseTacticsAbility	false									
5056	-2146500608	SignalBoosterAuraAbility	false									
5057	-2146499584	SignalBoosterEffectAbility	false									
5058	-2146498560	TransitionCoatAbility	false									
5059	-2146497536	TransitionGlassesAbility	false									
5060	-2146496512	DazeChanceAbility	false									
5061	-2146495488	StaggeredChanceAbility	false									
5062	-2146494464	OffBalanceChanceAbility	false									
5063	-2146493440	MobiusCodeAbility	false									
5064	-2146492416	CraftingPlaceHolder	false									
5065	-2146491392	CompileActivateAbility	false									
5066	-2146490368	WriteCodeActivateAbility	false									
5067	-2146489344	AntiStunPill1Ability	false									
5068	-2146488320	AntiStunPill2Ability	false									
5069	-2146487296	aaAntiStunPillAbility	false									
5070	-2146486272	AssassinMaskAbility	false									
5071	-2146485248	AssassinTransformAbility	false									
5072	-2146484224	AssassinDeathTouchAbility	false									
5073	-2146483200	AssassinDeathPulseAbility	false									
5074	-2146482176	AssassinCorruptionWaveAbility	false									
5075	-2146481152	AssassinDisableAbility	false									
5076	-2146480128	FlitGunAbility	false									
5077	-2146479104	CorruptingCalmAbility	false									
5078	-2146478080	CorruptingFeastAbility	false									
5079	-2146477056	CorruptingFuryAbility	false									
5080	-2146476032	CorruptingShroudAbility	false									
5081	-2146475008	CorruptionPulseAbility	false									
5082	-2146473984	CorruptionWaveAbility	false									
5083	-2146472960	SignalCorruptionAbility	false									
5084	-2146471936	AssassinCrushAbility	false									
5085	-2146470912	AssassinRingAbility	false									
5086	-2146469888	AssassinImmunityAbility	false									
5087	-2146468864	CorruptCode1Ability	false									
5088	-2146467840	CorruptCode2Ability	false									
5089	-2146466816	AssassinMask2Ability	false									
5090	-2146465792	AssassinMask2EffectAbility	false									
5091	-2146464768	StunDurationBonusAbility	false									
5092	-2146463744	BallisticAccuracyBonusAbility	false									
5093	-2146462720	MeleeAccuracyBonusAbility	false									
5094	-2146461696	MovementSpeedBonusAbility	false									
5095	-2146460672	None	false									
5096	-2146459648	None	false									
5097	-2146458624	None	false									
5098	-2146457600	None	false									
5099	-2146456576	HalloweenMaskAbility	false									
5100	-2146455552	HalloweenMask2Ability	false									
5101	-2146454528	WithdrawTacticsAbility	false									
5102	-2146453504	HackerCombatStyleAbility	false									
5103	-2146452480	CryptosBoxAbility	false									
5104	-2146451456	CoderCombatStyleAbility	false									
5105	-2146450432	MeleeDefenseTacticsAbility	false									
5106	-2146449408	RangedDefenseTacticsAbility	false									
5107	-2146448384	ThrowDefenseTacticsAbility	false									
5108	-2146447360	CurrentTacticAbility	false									
5109	-2146446336	BlockTacticUsedAbility	false									
5110	-2146445312	SnowballAbility	false									
5111	-2146444288	SpeedTacticUsedAbility	false									
5112	-2146443264	GrabTacticUsedAbility	false									
5113	-2146442240	PowerTacticUsedAbility	false									
5114	-2146441216	aaPartyHatAbility	false									
5115	-2146440192	WinterPartyHatAbility1	false									
5116	-2146439168	WinterPartyHatAbility2	false									
5117	-2146438144	WinterPartyHatAbility3	false									
5118	-2146437120	WoodenStakePlusAttackAbility	false									
5119	-2146436096	HolyWaterPlusAttackAbility	false									
5120	-2146435072	SilverBulletPlusAttackAbility	false									
5121	-2146434048	EMPBlastAbility	false									
5122	-2146433024	NPCEMPWeaknessAbility	false									
5123	-2146432000	BallisticDefenseBonusAbility	false									
5124	-2146430976	ThrownDamageBonusAbility	false									
5125	-2146429952	ThrownDefenseBonusAbility	false									
5126	-2146428928	ViralDefenseBonusAbility	false									
5127	-2146427904	ViralDamageBonusAbility	false									
5128	-2146426880	ThrowAccuracyAbility	false									
5129	-2146425856	ThrowResistanceAbility	false									
5130	-2146424832	ThrowDamageAbility	false									
5131	-2146423808	StealthedCodeDamageAbility	false									
5132	-2146422784	CodeCorruptionDamageAbility	false									
5133	-2146421760	CodeExecutionDamageAbility	false									
5134	-2146420736	CodeReplicationDamageAbility	false									
5135	-2146419712	PacifyDurationBonusAbility	false									
5136	-2146418688	RootDurationBonusAbility	false									
5137	-2146417664	BlindDurationBonusAbility	false									
5138	-2146416640	PowerlessDurationBonusAbility	false									
5139	-2146415616	ConfuseDurationBonusAbility	false									
5140	-2146414592	InitiativeAbility	false									
5141	-2146413568	WithdrawBonusAbility	false									
5142	-2146412544	InitiativeBonusAbility	false									
5143	-2146411520	DeterminationBonusAbility	false									
5144	-2146410496	ForceCombatBonusAbility	false									
5145	-2146409472	EvadeInterlockBonusAbility	false									
5146	-2146408448	SneakMovementSpeedBonusAbility	false									
5147	-2146407424	InvisMovementSpeedBonusAbility	false									
5148	-2146406400	SweepBonusAbility	false									
5149	-2146405376	InnerstrengthCostModifierBonusAbility	false									
5150	-2146404352	BuffAreaRadiusBonusAbility	false									
5151	-2146403328	DebuffAreaRadiusBonusAbility	false									
5152	-2146402304	MaxInnerstrengthBonusAbility	false									
5153	-2146401280	MaxHealthBonusAbility	false									
5154	-2146400256	HealthRegenBonusAbility	false									
5155	-2146399232	InnerstrengthRegenBonusAbility	false									
5156	-2146398208	OperativeBuffAbility	false									
5157	-2146397184	SoldierBuffAbility	false									
5158	-2146396160	MartialArtsInitiateBuffAbility	false									
5159	-2146395136	KungFuMasterBuffAbility	false									
5160	-2146394112	KungFuGrandMasterBuffAbility	false									
5161	-2146393088	KarateMasterBuffAbility	false									
5162	-2146392064	KarateGrandMasterBuffAbility	false									
5163	-2146391040	AikidoMasterBuffAbility	false									
5164	-2146390016	EnrageDurationBonusAbility	false									
5165	-2146388992	AikidoGrandMasterBuffAbility	false									
5166	-2146387968	GunmanBuffAbility	false									
5167	-2146386944	ScattershotBuffAbility	false									
5168	-2146385920	SMGSpecialBuffAbility	false									
5169	-2146384896	RiflemanBuffAbility	false									
5170	-2146383872	ExpertRiflemanBuffAbility	false									
5171	-2146382848	GunslingerBuffAbility	false									
5172	-2146381824	DuelistBuffAbility	false									
5173	-2146380800	ViralAttackerBuffAbility	false									
5174	-2146379776	NetworkHackerBuffAbility	false									
5175	-2146378752	SkriptKiddieBuffAbility	false									
5176	-2146377728	NetworkAttackerBuffAbility	false									
