GoidDecimal;ClothesType;ShortName;ItemName;ModelId;ColorId
15003;1397768521;Armor_F_Pants_A6_C18_3;Armor_F_Pants_A6_C18_3;6;17
30238;1397768521;Shield_F_Pants_A6_C15_5;Shield_F_Pants_A6_C15_5;6;14
28956;1397768521;Shield_F_Pants_A6_C15_4;Shield_F_Pants_A6_C15_4;6;14
31520;1397768521;Shield_F_Pants_A6_C15_6;Shield_F_Pants_A6_C15_6;6;14
27674;1397768521;Shield_F_Pants_A6_C15_3;Shield_F_Pants_A6_C15_3;6;14
26392;1397768521;Shield_F_Pants_A6_C15_2;Shield_F_Pants_A6_C15_2;6;14
44180;1816609097;EFGloves_A6_C1_22;EFGloves_A6_C1_22;6;0
44181;1816609097;EFGloves_A6_C1_23;EFGloves_A6_C1_23;6;0
44154;1816609097;EFGloves_A6_C1_20;EFGloves_A6_C1_20;6;0
44179;1816609097;EFGloves_A6_C1_21;EFGloves_A6_C1_21;6;0
44208;1816609097;EFGloves_A6_C1_26;EFGloves_A6_C1_26;6;0
44209;1816609097;EFGloves_A6_C1_27;EFGloves_A6_C1_27;6;0
44207;1816609097;EFGloves_A6_C1_25;EFGloves_A6_C1_25;6;0
44210;1816609097;EFGloves_A6_C1_28;EFGloves_A6_C1_28;6;0
44235;1816609097;EFGloves_A6_C1_29;EFGloves_A6_C1_29;6;0
23575;1750286665;Armor_M_Shirt_A6_C16_6;Armor_M_Shirt_A6_C16_6;6;15
21487;1750286665;Armor_M_Shirt_A6_C16_4;Armor_M_Shirt_A6_C16_4;6;15
22531;1750286665;Armor_M_Shirt_A6_C16_5;Armor_M_Shirt_A6_C16_5;6;15
19399;1750286665;Armor_M_Shirt_A6_C16_2;Armor_M_Shirt_A6_C16_2;6;15
20443;1750286665;Armor_M_Shirt_A6_C16_3;Armor_M_Shirt_A6_C16_3;6;15
18355;1750286665;Armor_M_Shirt_A6_C16_1;Armor_M_Shirt_A6_C16_1;6;15
29951;2001682761;Shield_F_Coat_A6_C24_5;Shield_F_Coat_A6_C24_5;6;23
10292;1750286665;Armor_F_Shirt_A6_C23_6;Armor_F_Shirt_A6_C23_6;6;22
16702;1750286665;Armor_F_Shirt_A6_C23_5;Armor_F_Shirt_A6_C23_5;6;22
15420;1750286665;Armor_F_Shirt_A6_C23_4;Armor_F_Shirt_A6_C23_4;6;22
14138;1750286665;Armor_F_Shirt_A6_C23_3;Armor_F_Shirt_A6_C23_3;6;22
12856;1750286665;Armor_F_Shirt_A6_C23_2;Armor_F_Shirt_A6_C23_2;6;22
11574;1750286665;Armor_F_Shirt_A6_C23_1;Armor_F_Shirt_A6_C23_1;6;22
26105;2001682761;Shield_F_Coat_A6_C24_2;Shield_F_Coat_A6_C24_2;6;23
44598;2001027401;EMGlasses_A6_C7_4;EMGlasses_A6_C7_4;6;6
44595;2001027401;EMGlasses_A6_C7_1;EMGlasses_A6_C7_1;6;6
24823;2001682761;Shield_F_Coat_A6_C24_1;Shield_F_Coat_A6_C24_1;6;23
44597;2001027401;EMGlasses_A6_C7_3;EMGlasses_A6_C7_3;6;6
44596;2001027401;EMGlasses_A6_C7_2;EMGlasses_A6_C7_2;6;6
40597;1397768521;Enhanced_F_Pants_A6_C14_2;Enhanced_F_Pants_A6_C14_2;6;13
15997;2001682761;Armor_F_Coat_A6_C26_4;Armor_F_Coat_A6_C26_4;6;25
17279;2001682761;Armor_F_Coat_A6_C26_5;Armor_F_Coat_A6_C26_5;6;25
10869;2001682761;Armor_F_Coat_A6_C26_6;Armor_F_Coat_A6_C26_6;6;25
12151;2001682761;Armor_F_Coat_A6_C26_1;Armor_F_Coat_A6_C26_1;6;25
13433;2001682761;Armor_F_Coat_A6_C26_2;Armor_F_Coat_A6_C26_2;6;25
14715;2001682761;Armor_F_Coat_A6_C26_3;Armor_F_Coat_A6_C26_3;6;25
39506;1397768521;AshencourteFPants_Old;AshencourteFPants_Old;6;7
31521;1397768521;Shield_F_Pants_A6_C16_6;Shield_F_Pants_A6_C16_6;6;15
24241;1750286665;Shield_F_Shirt_A6_C16_1;Shield_F_Shirt_A6_C16_1;6;15
25523;1750286665;Shield_F_Shirt_A6_C16_2;Shield_F_Shirt_A6_C16_2;6;15
26805;1750286665;Shield_F_Shirt_A6_C16_3;Shield_F_Shirt_A6_C16_3;6;15
28087;1750286665;Shield_F_Shirt_A6_C16_4;Shield_F_Shirt_A6_C16_4;6;15
29369;1750286665;Shield_F_Shirt_A6_C16_5;Shield_F_Shirt_A6_C16_5;6;15
30651;1750286665;Shield_F_Shirt_A6_C16_6;Shield_F_Shirt_A6_C16_6;6;15
1076;1397768521;Mclothing_Pants_A6_C7;Mclothing_Pants_A6_C7;6;6
1075;1397768521;Mclothing_Pants_A6_C6;Mclothing_Pants_A6_C6;6;5
1074;1397768521;Mclothing_Pants_A6_C5;Mclothing_Pants_A6_C5;6;4
1073;1397768521;Mclothing_Pants_A6_C4;Mclothing_Pants_A6_C4;6;3
1072;1397768521;Mclothing_Pants_A6_C3;Mclothing_Pants_A6_C3;6;2
1071;1397768521;Mclothing_Pants_A6_C2;Mclothing_Pants_A6_C2;6;1
1070;1397768521;Mclothing_Pants_A6_C1;Mclothing_Pants_A6_C1;6;0
6442;1397768521;Mclothing_Pants_A6_C9;Mclothing_Pants_A6_C9;6;8
1077;1397768521;Mclothing_Pants_A6_C8;Mclothing_Pants_A6_C8;6;7
13410;2001682761;Armor_F_Coat_A6_C3_2;Armor_F_Coat_A6_C3_2;6;2
14692;2001682761;Armor_F_Coat_A6_C3_3;Armor_F_Coat_A6_C3_3;6;2
12128;2001682761;Armor_F_Coat_A6_C3_1;Armor_F_Coat_A6_C3_1;6;2
10846;2001682761;Armor_F_Coat_A6_C3_6;Armor_F_Coat_A6_C3_6;6;2
15974;2001682761;Armor_F_Coat_A6_C3_4;Armor_F_Coat_A6_C3_4;6;2
17256;2001682761;Armor_F_Coat_A6_C3_5;Armor_F_Coat_A6_C3_5;6;2
8776;1750286665;Enhanced_F_Shirt_A6_C22;Enhanced_F_Shirt_A6_C22;6;21
27390;2001682761;Shield_F_Coat_A6_C27_3;Shield_F_Coat_A6_C27_3;6;26
28672;2001682761;Shield_F_Coat_A6_C27_4;Shield_F_Coat_A6_C27_4;6;26
11558;1750286665;Armor_F_Shirt_A6_C7_1;Armor_F_Shirt_A6_C7_1;6;6
44187;1397768521;EFPants_A6_C21_1;EFPants_A6_C21_1;6;20
43274;2001092937;EFShoes_A6_C5_4;EFShoes_A6_C5_4;6;4
43271;2001092937;EFShoes_A6_C5_1;EFShoes_A6_C5_1;6;4
43272;2001092937;EFShoes_A6_C5_2;EFShoes_A6_C5_2;6;4
43273;2001092937;EFShoes_A6_C5_3;EFShoes_A6_C5_3;6;4
26085;2001682761;Shield_F_Coat_A6_C4_2;Shield_F_Coat_A6_C4_2;6;3
27367;2001682761;Shield_F_Coat_A6_C4_3;Shield_F_Coat_A6_C4_3;6;3
24803;2001682761;Shield_F_Coat_A6_C4_1;Shield_F_Coat_A6_C4_1;6;3
31213;2001682761;Shield_F_Coat_A6_C4_6;Shield_F_Coat_A6_C4_6;6;3
28649;2001682761;Shield_F_Coat_A6_C4_4;Shield_F_Coat_A6_C4_4;6;3
29931;2001682761;Shield_F_Coat_A6_C4_5;Shield_F_Coat_A6_C4_5;6;3
27905;1750286665;Shield_F_Shirt_A6_C4_4;Shield_F_Shirt_A6_C4_4;6;3
36937;1397768521;Shield_M_Pants_A6_C5_6;Shield_M_Pants_A6_C5_6;6;4
34849;1397768521;Shield_M_Pants_A6_C5_4;Shield_M_Pants_A6_C5_4;6;4
35893;1397768521;Shield_M_Pants_A6_C5_5;Shield_M_Pants_A6_C5_5;6;4
32761;1397768521;Shield_M_Pants_A6_C5_2;Shield_M_Pants_A6_C5_2;6;4
33805;1397768521;Shield_M_Pants_A6_C5_3;Shield_M_Pants_A6_C5_3;6;4
31717;1397768521;Shield_M_Pants_A6_C5_1;Shield_M_Pants_A6_C5_1;6;4
42940;2001682761;DungeonRidgeWayFCoat1R1;DungeonRidgeWayFCoat1R1;6;13
12447;1397768521;Armor_F_Pants_A6_C26_1;Armor_F_Pants_A6_C26_1;6;25
13729;1397768521;Armor_F_Pants_A6_C26_2;Armor_F_Pants_A6_C26_2;6;25
15011;1397768521;Armor_F_Pants_A6_C26_3;Armor_F_Pants_A6_C26_3;6;25
16293;1397768521;Armor_F_Pants_A6_C26_4;Armor_F_Pants_A6_C26_4;6;25
17575;1397768521;Armor_F_Pants_A6_C26_5;Armor_F_Pants_A6_C26_5;6;25
11165;1397768521;Armor_F_Pants_A6_C26_6;Armor_F_Pants_A6_C26_6;6;25
44346;2001027401;EFGlasses_A6_C3_8;EFGlasses_A6_C3_8;6;2
44318;2001027401;EFGlasses_A6_C3_4;EFGlasses_A6_C3_4;6;2
44343;2001027401;EFGlasses_A6_C3_5;EFGlasses_A6_C3_5;6;2
44344;2001027401;EFGlasses_A6_C3_6;EFGlasses_A6_C3_6;6;2
44345;2001027401;EFGlasses_A6_C3_7;EFGlasses_A6_C3_7;6;2
44315;2001027401;EFGlasses_A6_C3_1;EFGlasses_A6_C3_1;6;2
44316;2001027401;EFGlasses_A6_C3_2;EFGlasses_A6_C3_2;6;2
44317;2001027401;EFGlasses_A6_C3_3;EFGlasses_A6_C3_3;6;2
34397;1750286665;Shield_M_Shirt_A6_C14_3;Shield_M_Shirt_A6_C14_3;6;13
33353;1750286665;Shield_M_Shirt_A6_C14_2;Shield_M_Shirt_A6_C14_2;6;13
32309;1750286665;Shield_M_Shirt_A6_C14_1;Shield_M_Shirt_A6_C14_1;6;13
37529;1750286665;Shield_M_Shirt_A6_C14_6;Shield_M_Shirt_A6_C14_6;6;13
36485;1750286665;Shield_M_Shirt_A6_C14_5;Shield_M_Shirt_A6_C14_5;6;13
35441;1750286665;Shield_M_Shirt_A6_C14_4;Shield_M_Shirt_A6_C14_4;6;13
41195;1750286665;Enhanced_F_Shirt_A6_C1_2;Enhanced_F_Shirt_A6_C1_2;6;0
12141;2001682761;Armor_F_Coat_A6_C16_1;Armor_F_Coat_A6_C16_1;6;15
14705;2001682761;Armor_F_Coat_A6_C16_3;Armor_F_Coat_A6_C16_3;6;15
13423;2001682761;Armor_F_Coat_A6_C16_2;Armor_F_Coat_A6_C16_2;6;15
17269;2001682761;Armor_F_Coat_A6_C16_5;Armor_F_Coat_A6_C16_5;6;15
10859;2001682761;Armor_F_Coat_A6_C16_6;Armor_F_Coat_A6_C16_6;6;15
20896;1397768521;Armor_M_Pants_A6_C8_4;Armor_M_Pants_A6_C8_4;6;7
42888;2001092937;LilQuickFShoesR1;LilQuickFShoesR1;6;15
28955;1397768521;Shield_F_Pants_A6_C14_4;Shield_F_Pants_A6_C14_4;6;13
30237;1397768521;Shield_F_Pants_A6_C14_5;Shield_F_Pants_A6_C14_5;6;13
31519;1397768521;Shield_F_Pants_A6_C14_6;Shield_F_Pants_A6_C14_6;6;13
25109;1397768521;Shield_F_Pants_A6_C14_1;Shield_F_Pants_A6_C14_1;6;13
26391;1397768521;Shield_F_Pants_A6_C14_2;Shield_F_Pants_A6_C14_2;6;13
27673;1397768521;Shield_F_Pants_A6_C14_3;Shield_F_Pants_A6_C14_3;6;13
30660;1750286665;Shield_F_Shirt_A6_C25_6;Shield_F_Shirt_A6_C25_6;6;24
28096;1750286665;Shield_F_Shirt_A6_C25_4;Shield_F_Shirt_A6_C25_4;6;24
29378;1750286665;Shield_F_Shirt_A6_C25_5;Shield_F_Shirt_A6_C25_5;6;24
25532;1750286665;Shield_F_Shirt_A6_C25_2;Shield_F_Shirt_A6_C25_2;6;24
26814;1750286665;Shield_F_Shirt_A6_C25_3;Shield_F_Shirt_A6_C25_3;6;24
24250;1750286665;Shield_F_Shirt_A6_C25_1;Shield_F_Shirt_A6_C25_1;6;24
15421;1750286665;Armor_F_Shirt_A6_C24_4;Armor_F_Shirt_A6_C24_4;6;23
16703;1750286665;Armor_F_Shirt_A6_C24_5;Armor_F_Shirt_A6_C24_5;6;23
10293;1750286665;Armor_F_Shirt_A6_C24_6;Armor_F_Shirt_A6_C24_6;6;23
11575;1750286665;Armor_F_Shirt_A6_C24_1;Armor_F_Shirt_A6_C24_1;6;23
12857;1750286665;Armor_F_Shirt_A6_C24_2;Armor_F_Shirt_A6_C24_2;6;23
14139;1750286665;Armor_F_Shirt_A6_C24_3;Armor_F_Shirt_A6_C24_3;6;23
23047;1750286665;Armor_M_Shirt_A6_C2_6;Armor_M_Shirt_A6_C2_6;6;1
20959;1750286665;Armor_M_Shirt_A6_C2_4;Armor_M_Shirt_A6_C2_4;6;1
22003;1750286665;Armor_M_Shirt_A6_C2_5;Armor_M_Shirt_A6_C2_5;6;1
18871;1750286665;Armor_M_Shirt_A6_C2_2;Armor_M_Shirt_A6_C2_2;6;1
19915;1750286665;Armor_M_Shirt_A6_C2_3;Armor_M_Shirt_A6_C2_3;6;1
17827;1750286665;Armor_M_Shirt_A6_C2_1;Armor_M_Shirt_A6_C2_1;6;1
42687;1816609097;Pandora1_3MGloves;Pandora1_3MGloves;6;0
44709;2001027401;EMGlasses_A6_C6_2;EMGlasses_A6_C6_2;6;5
45728;1397768521;EMPants_A6_C1_1;EMPants_A6_C1_1;6;0
30650;1750286665;Shield_F_Shirt_A6_C15_6;Shield_F_Shirt_A6_C15_6;6;14
29368;1750286665;Shield_F_Shirt_A6_C15_5;Shield_F_Shirt_A6_C15_5;6;14
28086;1750286665;Shield_F_Shirt_A6_C15_4;Shield_F_Shirt_A6_C15_4;6;14
26804;1750286665;Shield_F_Shirt_A6_C15_3;Shield_F_Shirt_A6_C15_3;6;14
25522;1750286665;Shield_F_Shirt_A6_C15_2;Shield_F_Shirt_A6_C15_2;6;14
24240;1750286665;Shield_F_Shirt_A6_C15_1;Shield_F_Shirt_A6_C15_1;6;14
10103;1750286665;Armor_F_Shirt_A6_C4_6;Armor_F_Shirt_A6_C4_6;6;3
16513;1750286665;Armor_F_Shirt_A6_C4_5;Armor_F_Shirt_A6_C4_5;6;3
15231;1750286665;Armor_F_Shirt_A6_C4_4;Armor_F_Shirt_A6_C4_4;6;3
13949;1750286665;Armor_F_Shirt_A6_C4_3;Armor_F_Shirt_A6_C4_3;6;3
12667;1750286665;Armor_F_Shirt_A6_C4_2;Armor_F_Shirt_A6_C4_2;6;3
44189;1397768521;EFPants_A6_C22_1;EFPants_A6_C22_1;6;21
34919;1750286665;Shield_M_Shirt_A6_C6_4;Shield_M_Shirt_A6_C6_4;6;5
11171;1397768521;Armor_F_Pants_A6_C32_6;Armor_F_Pants_A6_C32_6;6;31
17581;1397768521;Armor_F_Pants_A6_C32_5;Armor_F_Pants_A6_C32_5;6;31
16299;1397768521;Armor_F_Pants_A6_C32_4;Armor_F_Pants_A6_C32_4;6;31
15017;1397768521;Armor_F_Pants_A6_C32_3;Armor_F_Pants_A6_C32_3;6;31
13735;1397768521;Armor_F_Pants_A6_C32_2;Armor_F_Pants_A6_C32_2;6;31
12453;1397768521;Armor_F_Pants_A6_C32_1;Armor_F_Pants_A6_C32_1;6;31
18314;1397768521;Armor_M_Pants_A6_C16_1;Armor_M_Pants_A6_C16_1;6;15
19358;1397768521;Armor_M_Pants_A6_C16_2;Armor_M_Pants_A6_C16_2;6;15
20402;1397768521;Armor_M_Pants_A6_C16_3;Armor_M_Pants_A6_C16_3;6;15
21446;1397768521;Armor_M_Pants_A6_C16_4;Armor_M_Pants_A6_C16_4;6;15
22490;1397768521;Armor_M_Pants_A6_C16_5;Armor_M_Pants_A6_C16_5;6;15
26379;1397768521;Shield_F_Pants_A6_C2_2;Shield_F_Pants_A6_C2_2;6;1
27661;1397768521;Shield_F_Pants_A6_C2_3;Shield_F_Pants_A6_C2_3;6;1
25097;1397768521;Shield_F_Pants_A6_C2_1;Shield_F_Pants_A6_C2_1;6;1
31507;1397768521;Shield_F_Pants_A6_C2_6;Shield_F_Pants_A6_C2_6;6;1
28943;1397768521;Shield_F_Pants_A6_C2_4;Shield_F_Pants_A6_C2_4;6;1
30225;1397768521;Shield_F_Pants_A6_C2_5;Shield_F_Pants_A6_C2_5;6;1
13851;2001682761;Armor_F_Coat_A6_C2_3;Armor_F_Coat_A6_C2_3;6;1
12569;2001682761;Armor_F_Coat_A6_C2_2;Armor_F_Coat_A6_C2_2;6;1
11287;2001682761;Armor_F_Coat_A6_C2_1;Armor_F_Coat_A6_C2_1;6;1
10005;2001682761;Armor_F_Coat_A6_C2_6;Armor_F_Coat_A6_C2_6;6;1
16415;2001682761;Armor_F_Coat_A6_C2_5;Armor_F_Coat_A6_C2_5;6;1
15133;2001682761;Armor_F_Coat_A6_C2_4;Armor_F_Coat_A6_C2_4;6;1
32757;1397768521;Shield_M_Pants_A6_C1_2;Shield_M_Pants_A6_C1_2;6;0
33801;1397768521;Shield_M_Pants_A6_C1_3;Shield_M_Pants_A6_C1_3;6;0
31713;1397768521;Shield_M_Pants_A6_C1_1;Shield_M_Pants_A6_C1_1;6;0
36933;1397768521;Shield_M_Pants_A6_C1_6;Shield_M_Pants_A6_C1_6;6;0
34845;1397768521;Shield_M_Pants_A6_C1_4;Shield_M_Pants_A6_C1_4;6;0
35889;1397768521;Shield_M_Pants_A6_C1_5;Shield_M_Pants_A6_C1_5;6;0
43190;2001092937;EFShoes_A6_C6_2;EFShoes_A6_C6_2;6;5
43188;2001092937;EFShoes_A6_C6_1;EFShoes_A6_C6_1;6;5
29934;2001682761;Shield_F_Coat_A6_C7_5;Shield_F_Coat_A6_C7_5;6;6
28652;2001682761;Shield_F_Coat_A6_C7_4;Shield_F_Coat_A6_C7_4;6;6
31216;2001682761;Shield_F_Coat_A6_C7_6;Shield_F_Coat_A6_C7_6;6;6
24806;2001682761;Shield_F_Coat_A6_C7_1;Shield_F_Coat_A6_C7_1;6;6
27370;2001682761;Shield_F_Coat_A6_C7_3;Shield_F_Coat_A6_C7_3;6;6
26088;2001682761;Shield_F_Coat_A6_C7_2;Shield_F_Coat_A6_C7_2;6;6
30224;1397768521;Shield_F_Pants_A6_C1_5;Shield_F_Pants_A6_C1_5;6;0
28942;1397768521;Shield_F_Pants_A6_C1_4;Shield_F_Pants_A6_C1_4;6;0
31506;1397768521;Shield_F_Pants_A6_C1_6;Shield_F_Pants_A6_C1_6;6;0
27660;1397768521;Shield_F_Pants_A6_C1_3;Shield_F_Pants_A6_C1_3;6;0
26378;1397768521;Shield_F_Pants_A6_C1_2;Shield_F_Pants_A6_C1_2;6;0
29188;1750286665;Shield_F_Shirt_A6_C5_5;Shield_F_Shirt_A6_C5_5;6;4
27906;1750286665;Shield_F_Shirt_A6_C5_4;Shield_F_Shirt_A6_C5_4;6;4
26624;1750286665;Shield_F_Shirt_A6_C5_3;Shield_F_Shirt_A6_C5_3;6;4
25342;1750286665;Shield_F_Shirt_A6_C5_2;Shield_F_Shirt_A6_C5_2;6;4
24060;1750286665;Shield_F_Shirt_A6_C5_1;Shield_F_Shirt_A6_C5_1;6;4
41582;2001027401;Enhanced_M_Glasses_A6_C7_2;Enhanced_M_Glasses_A6_C7_2;6;6
5776;1397768521;Fclothing_Pants_A6_C22;Fclothing_Pants_A6_C22;6;21
5779;1397768521;Fclothing_Pants_A6_C25;Fclothing_Pants_A6_C25;6;24
31518;1397768521;Shield_F_Pants_A6_C13_6;Shield_F_Pants_A6_C13_6;6;12
30236;1397768521;Shield_F_Pants_A6_C13_5;Shield_F_Pants_A6_C13_5;6;12
28954;1397768521;Shield_F_Pants_A6_C13_4;Shield_F_Pants_A6_C13_4;6;12
27672;1397768521;Shield_F_Pants_A6_C13_3;Shield_F_Pants_A6_C13_3;6;12
26390;1397768521;Shield_F_Pants_A6_C13_2;Shield_F_Pants_A6_C13_2;6;12
25108;1397768521;Shield_F_Pants_A6_C13_1;Shield_F_Pants_A6_C13_1;6;12
18353;1750286665;Armor_M_Shirt_A6_C14_1;Armor_M_Shirt_A6_C14_1;6;13
19397;1750286665;Armor_M_Shirt_A6_C14_2;Armor_M_Shirt_A6_C14_2;6;13
20441;1750286665;Armor_M_Shirt_A6_C14_3;Armor_M_Shirt_A6_C14_3;6;13
21485;1750286665;Armor_M_Shirt_A6_C14_4;Armor_M_Shirt_A6_C14_4;6;13
23573;1750286665;Armor_M_Shirt_A6_C14_6;Armor_M_Shirt_A6_C14_6;6;13
38161;2001682761;SergeantWynnFCoat;SergeantWynnFCoat;6;1
11572;1750286665;Armor_F_Shirt_A6_C21_1;Armor_F_Shirt_A6_C21_1;6;20
14136;1750286665;Armor_F_Shirt_A6_C21_3;Armor_F_Shirt_A6_C21_3;6;20
12854;1750286665;Armor_F_Shirt_A6_C21_2;Armor_F_Shirt_A6_C21_2;6;20
16700;1750286665;Armor_F_Shirt_A6_C21_5;Armor_F_Shirt_A6_C21_5;6;20
15418;1750286665;Armor_F_Shirt_A6_C21_4;Armor_F_Shirt_A6_C21_4;6;20
10290;1750286665;Armor_F_Shirt_A6_C21_6;Armor_F_Shirt_A6_C21_6;6;20
44793;2001027401;EMGlasses_A6_C5_3;EMGlasses_A6_C5_3;6;4
44792;2001027401;EMGlasses_A6_C5_2;EMGlasses_A6_C5_2;6;4
44791;2001027401;EMGlasses_A6_C5_1;EMGlasses_A6_C5_1;6;4
44794;2001027401;EMGlasses_A6_C5_4;EMGlasses_A6_C5_4;6;4
8921;1816609097;Enhanced_M_Gloves_A6_C1;Enhanced_M_Gloves_A6_C1;6;0
29375;1750286665;Shield_F_Shirt_A6_C22_5;Shield_F_Shirt_A6_C22_5;6;21
28093;1750286665;Shield_F_Shirt_A6_C22_4;Shield_F_Shirt_A6_C22_4;6;21
30657;1750286665;Shield_F_Shirt_A6_C22_6;Shield_F_Shirt_A6_C22_6;6;21
24247;1750286665;Shield_F_Shirt_A6_C22_1;Shield_F_Shirt_A6_C22_1;6;21
26811;1750286665;Shield_F_Shirt_A6_C22_3;Shield_F_Shirt_A6_C22_3;6;21
25529;1750286665;Shield_F_Shirt_A6_C22_2;Shield_F_Shirt_A6_C22_2;6;21
26091;2001682761;Shield_F_Coat_A6_C10_2;Shield_F_Coat_A6_C10_2;6;9
27373;2001682761;Shield_F_Coat_A6_C10_3;Shield_F_Coat_A6_C10_3;6;9
24809;2001682761;Shield_F_Coat_A6_C10_1;Shield_F_Coat_A6_C10_1;6;9
31219;2001682761;Shield_F_Coat_A6_C10_6;Shield_F_Coat_A6_C10_6;6;9
28655;2001682761;Shield_F_Coat_A6_C10_4;Shield_F_Coat_A6_C10_4;6;9
29937;2001682761;Shield_F_Coat_A6_C10_5;Shield_F_Coat_A6_C10_5;6;9
45115;1750286665;EMShirt_A6_C8_1;EMShirt_A6_C8_1;6;7
26807;1750286665;Shield_F_Shirt_A6_C18_3;Shield_F_Shirt_A6_C18_3;6;17
30653;1750286665;Shield_F_Shirt_A6_C18_6;Shield_F_Shirt_A6_C18_6;6;17
28089;1750286665;Shield_F_Shirt_A6_C18_4;Shield_F_Shirt_A6_C18_4;6;17
45256;1750286665;EMShirt_A6_C3_1;EMShirt_A6_C3_1;6;2
9676;2001682761;Enhanced_F_Coat_A6_C12;Enhanced_F_Coat_A6_C12;6;11
9677;2001682761;Enhanced_F_Coat_A6_C13;Enhanced_F_Coat_A6_C13;6;12
9674;2001682761;Enhanced_F_Coat_A6_C10;Enhanced_F_Coat_A6_C10;6;9
9675;2001682761;Enhanced_F_Coat_A6_C11;Enhanced_F_Coat_A6_C11;6;10
9680;2001682761;Enhanced_F_Coat_A6_C16;Enhanced_F_Coat_A6_C16;6;15
9681;2001682761;Enhanced_F_Coat_A6_C17;Enhanced_F_Coat_A6_C17;6;16
9678;2001682761;Enhanced_F_Coat_A6_C14;Enhanced_F_Coat_A6_C14;6;13
9679;2001682761;Enhanced_F_Coat_A6_C15;Enhanced_F_Coat_A6_C15;6;14
9682;2001682761;Enhanced_F_Coat_A6_C18;Enhanced_F_Coat_A6_C18;6;17
9683;2001682761;Enhanced_F_Coat_A6_C19;Enhanced_F_Coat_A6_C19;6;18
46996;1750286665;Anniv07TShirtFSmith;Anniv07TShirtFSmith;6;43
12452;1397768521;Armor_F_Pants_A6_C31_1;Armor_F_Pants_A6_C31_1;6;30
13734;1397768521;Armor_F_Pants_A6_C31_2;Armor_F_Pants_A6_C31_2;6;30
15016;1397768521;Armor_F_Pants_A6_C31_3;Armor_F_Pants_A6_C31_3;6;30
16298;1397768521;Armor_F_Pants_A6_C31_4;Armor_F_Pants_A6_C31_4;6;30
17580;1397768521;Armor_F_Pants_A6_C31_5;Armor_F_Pants_A6_C31_5;6;30
11170;1397768521;Armor_F_Pants_A6_C31_6;Armor_F_Pants_A6_C31_6;6;30
42918;1816609097;DungeonUriahFGloves3R1;DungeonUriahFGloves3R1;6;0
10104;1750286665;Armor_F_Shirt_A6_C5_6;Armor_F_Shirt_A6_C5_6;6;4
15232;1750286665;Armor_F_Shirt_A6_C5_4;Armor_F_Shirt_A6_C5_4;6;4
16514;1750286665;Armor_F_Shirt_A6_C5_5;Armor_F_Shirt_A6_C5_5;6;4
12668;1750286665;Armor_F_Shirt_A6_C5_2;Armor_F_Shirt_A6_C5_2;6;4
26110;2001682761;Shield_F_Coat_A6_C29_2;Shield_F_Coat_A6_C29_2;6;28
27392;2001682761;Shield_F_Coat_A6_C29_3;Shield_F_Coat_A6_C29_3;6;28
24828;2001682761;Shield_F_Coat_A6_C29_1;Shield_F_Coat_A6_C29_1;6;28
31238;2001682761;Shield_F_Coat_A6_C29_6;Shield_F_Coat_A6_C29_6;6;28
28674;2001682761;Shield_F_Coat_A6_C29_4;Shield_F_Coat_A6_C29_4;6;28
29956;2001682761;Shield_F_Coat_A6_C29_5;Shield_F_Coat_A6_C29_5;6;28
44131;1397768521;EFPants_A6_C23_1;EFPants_A6_C23_1;6;22
26109;2001682761;Shield_F_Coat_A6_C28_2;Shield_F_Coat_A6_C28_2;6;27
43134;2001092937;EFShoes_A6_C3_2;EFShoes_A6_C3_2;6;2
43132;2001092937;EFShoes_A6_C3_1;EFShoes_A6_C3_1;6;2
27662;1397768521;Shield_F_Pants_A6_C3_3;Shield_F_Pants_A6_C3_3;6;2
26380;1397768521;Shield_F_Pants_A6_C3_2;Shield_F_Pants_A6_C3_2;6;2
25098;1397768521;Shield_F_Pants_A6_C3_1;Shield_F_Pants_A6_C3_1;6;2
31508;1397768521;Shield_F_Pants_A6_C3_6;Shield_F_Pants_A6_C3_6;6;2
30226;1397768521;Shield_F_Pants_A6_C3_5;Shield_F_Pants_A6_C3_5;6;2
28944;1397768521;Shield_F_Pants_A6_C3_4;Shield_F_Pants_A6_C3_4;6;2
27681;1397768521;Shield_F_Pants_A6_C22_3;Shield_F_Pants_A6_C22_3;6;21
31719;1397768521;Shield_M_Pants_A6_C7_1;Shield_M_Pants_A6_C7_1;6;6
32763;1397768521;Shield_M_Pants_A6_C7_2;Shield_M_Pants_A6_C7_2;6;6
33807;1397768521;Shield_M_Pants_A6_C7_3;Shield_M_Pants_A6_C7_3;6;6
34851;1397768521;Shield_M_Pants_A6_C7_4;Shield_M_Pants_A6_C7_4;6;6
35895;1397768521;Shield_M_Pants_A6_C7_5;Shield_M_Pants_A6_C7_5;6;6
36939;1397768521;Shield_M_Pants_A6_C7_6;Shield_M_Pants_A6_C7_6;6;6
44458;2001027401;EFGlasses_A6_C1_8;EFGlasses_A6_C1_8;6;0
44428;2001027401;EFGlasses_A6_C1_2;EFGlasses_A6_C1_2;6;0
44429;2001027401;EFGlasses_A6_C1_3;EFGlasses_A6_C1_3;6;0
44427;2001027401;EFGlasses_A6_C1_1;EFGlasses_A6_C1_1;6;0
44456;2001027401;EFGlasses_A6_C1_6;EFGlasses_A6_C1_6;6;0
44457;2001027401;EFGlasses_A6_C1_7;EFGlasses_A6_C1_7;6;0
