AbilityID;GOID;AbilityName;isCastAble;CastTime;CastAnimStart;CastAnimMid;CastAnimEnd;ActivationFX;ValueFrom;ValueTo;isBuff;BuffTime;executionFX
5811;-2145727488;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5812;-2145726464;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5813;-2145725440;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5814;-2145724416;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5815;-2145723392;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5816;-2145722368;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5817;-2145721344;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5818;-2145720320;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5819;-2145719296;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5820;-2145718272;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5821;-2145717248;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5822;-2145716224;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5823;-2145715200;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5824;-2145714176;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5825;-2145713152;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5826;-2145712128;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5827;-2145711104;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5828;-2145710080;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5829;-2145709056;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5830;-2145708032;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5831;-2145707008;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5832;-2145705984;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5833;-2145704960;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5834;-2145703936;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5835;-2145702912;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5836;-2145701888;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5837;-2145700864;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5838;-2145699840;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5839;-2145698816;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5840;-2145697792;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5841;-2145696768;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5842;-2145695744;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5843;-2145694720;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5844;-2145693696;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5845;-2145692672;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5846;-2145691648;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5847;-2145690624;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5848;-2145689600;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5849;-2145688576;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5850;-2145687552;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5851;-2145686528;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5852;-2145685504;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5853;-2145684480;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5854;-2145683456;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5855;-2145682432;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5856;-2145681408;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5857;-2145680384;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5858;-2145679360;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5859;-2145678336;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5860;-2145677312;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5861;-2145676288;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5862;-2145675264;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5863;-2145674240;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5864;-2145673216;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5865;-2145672192;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5866;-2145671168;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5867;-2145670144;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5868;-2145669120;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5869;-2145668096;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5870;-2145667072;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5871;-2145666048;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5872;-2145665024;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5873;-2145664000;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5874;-2145662976;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5875;-2145661952;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5876;-2145660928;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5877;-2145659904;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5878;-2145658880;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5879;-2145657856;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5880;-2145656832;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5881;-2145655808;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5882;-2145654784;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5883;-2145653760;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5884;-2145652736;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5885;-2145651712;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5886;-2145650688;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5887;-2145649664;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5888;-2145648640;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5889;-2145647616;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5890;-2145646592;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5891;-2145645568;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5892;-2145644544;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5893;-2145643520;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5894;-2145642496;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5895;-2145641472;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5896;-2145640448;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5897;-2145639424;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5898;-2145638400;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5899;-2145637376;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5900;-2145636352;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5901;-2145635328;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5902;-2145634304;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5903;-2145633280;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5904;-2145632256;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5905;-2145631232;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5906;-2145630208;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5907;-2145629184;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5908;-2145628160;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5909;-2145627136;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5910;-2145626112;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5911;-2145625088;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5912;-2145624064;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5913;-2145623040;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5914;-2145622016;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5915;-2145620992;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5916;-2145619968;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5917;-2145618944;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5918;-2145617920;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5919;-2145616896;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5920;-2145615872;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5921;-2145614848;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5922;-2145613824;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5923;-2145612800;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5924;-2145611776;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5925;-2145610752;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5926;-2145609728;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5927;-2145608704;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5928;-2145607680;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5929;-2145606656;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5930;-2145605632;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5931;-2145604608;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5932;-2145603584;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5933;-2145602560;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5934;-2145601536;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5935;-2145600512;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5936;-2145599488;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5937;-2145598464;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5938;-2145597440;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5939;-2145596416;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5940;-2145595392;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5941;-2145594368;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5942;-2145593344;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5943;-2145592320;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5944;-2145591296;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5945;-2145590272;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5946;-2145589248;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5947;-2145588224;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5948;-2145587200;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5949;-2145586176;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5950;-2145585152;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5951;-2145584128;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5952;-2145583104;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5953;-2145582080;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5954;-2145581056;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5955;-2145580032;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5956;-2145579008;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5957;-2145577984;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5958;-2145576960;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5959;-2145575936;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5960;-2145574912;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5961;-2145573888;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5962;-2145572864;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5963;-2145571840;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5964;-2145570816;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5965;-2145569792;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5966;-2145568768;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5967;-2145567744;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5968;-2145566720;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5969;-2145565696;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5970;-2145564672;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5971;-2145563648;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5972;-2145562624;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5973;-2145561600;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5974;-2145560576;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5975;-2145559552;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5976;-2145558528;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5977;-2145557504;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5978;-2145556480;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5979;-2145555456;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5980;-2145554432;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5981;-2145553408;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5982;-2145552384;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5983;-2145551360;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5984;-2145550336;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5985;-2145549312;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5986;-2145548288;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5987;-2145547264;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5988;-2145546240;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5989;-2145545216;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5990;-2145544192;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5991;-2145543168;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5992;-2145542144;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5993;-2145541120;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5994;-2145540096;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5995;-2145539072;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5996;-2145538048;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5997;-2145537024;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5998;-2145536000;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
5999;-2145534976;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6000;-2145533952;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6001;-2145532928;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6002;-2145531904;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6003;-2145530880;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6004;-2145529856;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6005;-2145528832;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6006;-2145527808;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6007;-2145526784;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6008;-2145525760;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6009;-2145524736;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6010;-2145523712;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6011;-2145522688;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6012;-2145521664;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6013;-2145520640;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6014;-2145519616;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6015;-2145518592;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6016;-2145517568;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6017;-2145516544;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6018;-2145515520;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6019;-2145514496;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6020;-2145513472;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6021;-2145512448;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6022;-2145511424;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6023;-2145510400;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6024;-2145509376;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6025;-2145508352;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6026;-2145507328;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6027;-2145506304;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6028;-2145505280;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6029;-2145504256;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6030;-2145503232;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6031;-2145502208;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6032;-2145501184;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6033;-2145500160;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6034;-2145499136;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6035;-2145498112;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6036;-2145497088;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6037;-2145496064;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6038;-2145495040;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6039;-2145494016;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6040;-2145492992;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6041;-2145491968;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6042;-2145490944;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6043;-2145489920;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6044;-2145488896;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6045;-2145487872;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6046;-2145486848;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6047;-2145485824;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6048;-2145484800;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6049;-2145483776;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6050;-2145482752;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6051;-2145481728;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6052;-2145480704;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6053;-2145479680;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6054;-2145478656;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6055;-2145477632;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6056;-2145476608;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6057;-2145475584;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6058;-2145474560;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6059;-2145473536;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6060;-2145472512;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6061;-2145471488;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6062;-2145470464;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6063;-2145469440;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6064;-2145468416;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6065;-2145467392;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6066;-2145466368;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6067;-2145465344;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6068;-2145464320;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6069;-2145463296;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6070;-2145462272;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6071;-2145461248;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6072;-2145460224;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6073;-2145459200;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6074;-2145458176;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6075;-2145457152;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6076;-2145456128;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6077;-2145455104;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6078;-2145454080;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6079;-2145453056;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6080;-2145452032;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6081;-2145451008;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6082;-2145449984;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6083;-2145448960;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6084;-2145447936;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6085;-2145446912;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6086;-2145445888;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6087;-2145444864;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6088;-2145443840;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6089;-2145442816;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6090;-2145441792;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6091;-2145440768;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6092;-2145439744;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6093;-2145438720;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6094;-2145437696;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6095;-2145436672;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6096;-2145435648;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6097;-2145434624;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6098;-2145433600;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6099;-2145432576;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6100;-2145431552;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6101;-2145430528;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6102;-2145429504;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6103;-2145428480;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6104;-2145427456;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6105;-2145426432;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6106;-2145425408;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6107;-2145424384;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6108;-2145423360;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6109;-2145422336;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6110;-2145421312;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6111;-2145420288;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6112;-2145419264;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6113;-2145418240;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6114;-2145417216;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6115;-2145416192;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6116;-2145415168;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6117;-2145414144;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6118;-2145413120;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6119;-2145412096;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6120;-2145411072;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6121;-2145410048;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6122;-2145409024;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6123;-2145408000;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6124;-2145406976;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6125;-2145405952;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6126;-2145404928;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6127;-2145403904;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6128;-2145402880;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6129;-2145401856;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6130;-2145400832;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6131;-2145399808;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6132;-2145398784;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6133;-2145397760;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6134;-2145396736;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6135;-2145395712;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6136;-2145394688;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6137;-2145393664;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6138;-2145392640;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6139;-2145391616;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6140;-2145390592;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
6141;-2145389568;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
