GoidDecimal;ClothesType;ShortName;ItemName;ModelId;ColorId
41856;MALE COAT;Enhanced_M_Coat_A5_C21_2;Enhanced White Misene Heavy Coat;5;20
8185;MALE COAT;Enhanced_M_Coat_A5_C22;Enhanced Purple Misene Heavy Coat;5;21
41766;MALE COAT;Enhanced_M_Coat_A5_C22_2;Enhanced Purple Misene Heavy Coat;5;21
8186;MALE COAT;Enhanced_M_Coat_A5_C23;Enhanced Teal Misene Heavy Coat;5;22
41682;MALE COAT;Enhanced_M_Coat_A5_C23_2;Enhanced Teal Misene Heavy Coat;5;22
41951;MALE COAT;Enhanced_M_Coat_A5_C23_3;Enhanced Teal Misene Heavy Coat;5;22
8187;MALE COAT;Enhanced_M_Coat_A5_C24;Enhanced Green Misene Heavy Coat;5;23
41870;MALE COAT;Enhanced_M_Coat_A5_C24_2;Enhanced Green Misene Heavy Coat;5;23
8188;MALE COAT;Enhanced_M_Coat_A5_C25;Enhanced Plum Misene Heavy Coat;5;24
41815;MALE COAT;Enhanced_M_Coat_A5_C25_2;Enhanced Plum Misene Heavy Coat;5;24
40462;MALE COAT;Enhanced_M_Coat_A5_C26;Enhanced Teal Arisaki Leather Coat;5;25
41702;MALE COAT;Enhanced_M_Coat_A5_C26_2;Enhanced Teal Arisaki Leather Coat;5;25
41971;MALE COAT;Enhanced_M_Coat_A5_C26_3;Enhanced Teal Arisaki Leather Coat;5;25
8189;MALE COAT;Enhanced_M_Coat_A5_C26_Old;Enhanced Teal Arisaki Leather Coat;5;25
8190;MALE COAT;Enhanced_M_Coat_A5_C27;Enhanced Purple Arisaki Leather Coat;5;26
41921;MALE COAT;Enhanced_M_Coat_A5_C27_2;Enhanced Purple Arisaki Leather Coat;5;26
8191;MALE COAT;Enhanced_M_Coat_A5_C28;Enhanced Brown Arisaki Leather Coat;5;27
41758;MALE COAT;Enhanced_M_Coat_A5_C28_2;Enhanced Brown Arisaki Leather Coat;5;27
8192;MALE COAT;Enhanced_M_Coat_A5_C29;Enhanced Red Arisaki Leather Coat;5;28
41844;MALE COAT;Enhanced_M_Coat_A5_C29_2;Enhanced Red Arisaki Leather Coat;5;28
7493;MALE COAT;Enhanced_M_Coat_A5_C3;Enhanced Green Avero Suit Coat;5;2
41674;MALE COAT;Enhanced_M_Coat_A5_C3_2;Enhanced Green Avero Suit Coat;5;2
41943;MALE COAT;Enhanced_M_Coat_A5_C3_3;Enhanced Green Avero Suit Coat;5;2
8193;MALE COAT;Enhanced_M_Coat_A5_C30;Enhanced Green Arisaki Leather Coat;5;29
41836;MALE COAT;Enhanced_M_Coat_A5_C30_2;Enhanced Green Arisaki Leather Coat;5;29
8194;MALE COAT;Enhanced_M_Coat_A5_C31;Enhanced Medium Purple Arisaki Leather Coat;5;30
41740;MALE COAT;Enhanced_M_Coat_A5_C31_2;Enhanced Medium Purple Arisaki Leather Coat;5;30
42009;MALE COAT;Enhanced_M_Coat_A5_C31_3;Enhanced Medium Purple Arisaki Leather Coat;5;30
8195;MALE COAT;Enhanced_M_Coat_A5_C32;Enhanced Magenta Arisaki Leather Coat;5;31
41841;MALE COAT;Enhanced_M_Coat_A5_C32_2;Enhanced Magenta Arisaki Leather Coat;5;31
7494;MALE COAT;Enhanced_M_Coat_A5_C4;Enhanced Light Green Avero Suit Coat;5;3
41830;MALE COAT;Enhanced_M_Coat_A5_C4_2;Enhanced Light Green Avero Suit Coat;5;3
7495;MALE COAT;Enhanced_M_Coat_A5_C5;Enhanced Dark Red Misene Fauxskin Coat;5;4
41768;MALE COAT;Enhanced_M_Coat_A5_C5_2;Enhanced Dark Red Misene Fauxskin Coat;5;4
7496;MALE COAT;Enhanced_M_Coat_A5_C6;Enhanced Aquamarine Misene Fauxskin Coat;5;5
41756;MALE COAT;Enhanced_M_Coat_A5_C6_2;Enhanced Aquamarine Misene Fauxskin Coat;5;5
7497;MALE COAT;Enhanced_M_Coat_A5_C7;Enhanced Dark Plum Misene Fauxskin Coat;5;6
41802;MALE COAT;Enhanced_M_Coat_A5_C7_2;Enhanced Dark Plum Misene Fauxskin Coat;5;6
7498;MALE COAT;Enhanced_M_Coat_A5_C8;Enhanced Dim Orange Misene Fauxskin Coat;5;7
41883;MALE COAT;Enhanced_M_Coat_A5_C8_2;Enhanced Dim Orange Misene Fauxskin Coat;5;7
8172;MALE COAT;Enhanced_M_Coat_A5_C9;Enhanced White Avero Suit Coat;5;8
41681;MALE COAT;Enhanced_M_Coat_A5_C9_2;Enhanced White Avero Suit Coat;5;8
41950;MALE COAT;Enhanced_M_Coat_A5_C9_3;Enhanced White Avero Suit Coat;5;8
7528;MALE COAT;Enhanced_M_Coat_A6_C1;Enhanced Brown Jayne Collarless Half-Duster;6;0
41897;MALE COAT;Enhanced_M_Coat_A6_C1_2;Enhanced Brown Jayne Collarless Half-Duster;6;0
7529;MALE COAT;Enhanced_M_Coat_A7_C1;Enhanced Gray Avero Suit Coat Highcollar;7;0
41786;MALE COAT;Enhanced_M_Coat_A7_C1_2;Enhanced Gray Avero Suit Coat Highcollar;7;0
8197;MALE COAT;Enhanced_M_Coat_A7_C10;Enhanced Green Avero Suit Coat Highcollar;7;9
41877;MALE COAT;Enhanced_M_Coat_A7_C10_2;Enhanced Green Avero Suit Coat Highcollar;7;9
8198;MALE COAT;Enhanced_M_Coat_A7_C11;Enhanced Olive Drab Avero Suit Coat Highcollar;7;10
41698;MALE COAT;Enhanced_M_Coat_A7_C11_2;Enhanced Olive Drab Avero Suit Coat Highcollar;7;10
41967;MALE COAT;Enhanced_M_Coat_A7_C11_3;Enhanced Olive Drab Avero Suit Coat Highcollar;7;10
8199;MALE COAT;Enhanced_M_Coat_A7_C12;Enhanced Crimson Avero Suit Coat Highcollar;7;11
41901;MALE COAT;Enhanced_M_Coat_A7_C12_2;Enhanced Crimson Avero Suit Coat Highcollar;7;11
8200;MALE COAT;Enhanced_M_Coat_A7_C13;Enhanced Red Misene Fauxskin Coat Highcollar;7;12
41892;MALE COAT;Enhanced_M_Coat_A7_C13_2;Enhanced Red Misene Fauxskin Coat Highcollar;7;12
8201;MALE COAT;Enhanced_M_Coat_A7_C14;Enhanced Brown Misene Fauxskin Coat Highcollar;7;13
41931;MALE COAT;Enhanced_M_Coat_A7_C14_2;Enhanced Brown Misene Fauxskin Coat Highcollar;7;13
8202;MALE COAT;Enhanced_M_Coat_A7_C15;Enhanced Purple Misene Fauxskin Coat Highcollar;7;14
41865;MALE COAT;Enhanced_M_Coat_A7_C15_2;Enhanced Purple Misene Fauxskin Coat Highcollar;7;14
8203;MALE COAT;Enhanced_M_Coat_A7_C16;Enhanced Green Misene Fauxskin Coat Highcollar;7;15
41867;MALE COAT;Enhanced_M_Coat_A7_C16_2;Enhanced Green Misene Fauxskin Coat Highcollar;7;15
8204;MALE COAT;Enhanced_M_Coat_A7_C17;Enhanced Olive Arisaki Leather Coat Highcollar;7;16
41801;MALE COAT;Enhanced_M_Coat_A7_C17_2;Enhanced Olive Arisaki Leather Coat Highcollar;7;16
8205;MALE COAT;Enhanced_M_Coat_A7_C18;Enhanced Purple Arisaki Leather Coat Highcollar;7;17
41781;MALE COAT;Enhanced_M_Coat_A7_C18_2;Enhanced Purple Arisaki Leather Coat Highcollar;7;17
8206;MALE COAT;Enhanced_M_Coat_A7_C19;Enhanced Brown Arisaki Leather Coat Highcollar;7;18
41713;MALE COAT;Enhanced_M_Coat_A7_C19_2;Enhanced Brown Arisaki Leather Coat Highcollar;7;18
41982;MALE COAT;Enhanced_M_Coat_A7_C19_3;Enhanced Brown Arisaki Leather Coat Highcollar;7;18
7530;MALE COAT;Enhanced_M_Coat_A7_C2;Enhanced Olive Avero Suit Coat Highcollar;7;1
41889;MALE COAT;Enhanced_M_Coat_A7_C2_2;Enhanced Olive Avero Suit Coat Highcollar;7;1
8207;MALE COAT;Enhanced_M_Coat_A7_C20;Enhanced Gray Misene Heavy Coat Highcollar;7;19
41765;MALE COAT;Enhanced_M_Coat_A7_C20_2;Enhanced Gray Misene Heavy Coat Highcollar;7;19
8208;MALE COAT;Enhanced_M_Coat_A7_C21;Enhanced Slight Cyan Misene Heavy Coat Highcollar;7;20
41701;MALE COAT;Enhanced_M_Coat_A7_C21_2;Enhanced Slight Cyan Misene Heavy Coat Highcollar;7;20
41970;MALE COAT;Enhanced_M_Coat_A7_C21_3;Enhanced Slight Cyan Misene Heavy Coat Highcollar;7;20
8209;MALE COAT;Enhanced_M_Coat_A7_C22;Enhanced Slight Muddy Misene Heavy Coat Highcollar;7;21
41913;MALE COAT;Enhanced_M_Coat_A7_C22_2;Enhanced Slight Muddy Misene Heavy Coat Highcollar;7;21
8210;MALE COAT;Enhanced_M_Coat_A7_C23;Enhanced Slight Rust Misene Heavy Coat Highcollar;7;22
41818;MALE COAT;Enhanced_M_Coat_A7_C23_2;Enhanced Slight Rust Misene Heavy Coat Highcollar;7;22
8211;MALE COAT;Enhanced_M_Coat_A7_C24;Enhanced Slight Orange Misene Heavy Coat Highcollar;7;23
41753;MALE COAT;Enhanced_M_Coat_A7_C24_2;Enhanced Slight Orange Misene Heavy Coat Highcollar;7;23
8212;MALE COAT;Enhanced_M_Coat_A7_C25;Enhanced Slight Brown Misene Heavy Coat Highcollar;7;24
41686;MALE COAT;Enhanced_M_Coat_A7_C25_2;Enhanced Slight Brown Misene Heavy Coat Highcollar;7;24
41955;MALE COAT;Enhanced_M_Coat_A7_C25_3;Enhanced Slight Brown Misene Heavy Coat Highcollar;7;24
8213;MALE COAT;Enhanced_M_Coat_A7_C26;Enhanced Slight Purple Misene Heavy Coat Highcollar;7;25
41734;MALE COAT;Enhanced_M_Coat_A7_C26_2;Enhanced Slight Purple Misene Heavy Coat Highcollar;7;25
42003;MALE COAT;Enhanced_M_Coat_A7_C26_3;Enhanced Slight Purple Misene Heavy Coat Highcollar;7;25
8214;MALE COAT;Enhanced_M_Coat_A7_C27;Enhanced Slight Eggplant Misene Heavy Coat Highcollar;7;26
41805;MALE COAT;Enhanced_M_Coat_A7_C27_2;Enhanced Slight Eggplant Misene Heavy Coat Highcollar;7;26
8215;MALE COAT;Enhanced_M_Coat_A7_C28;Enhanced Slight Black Misene Heavy Coat Highcollar;7;27
41664;MALE COAT;Enhanced_M_Coat_A7_C28_2;Enhanced Slight Black Misene Heavy Coat Highcollar;7;27
41933;MALE COAT;Enhanced_M_Coat_A7_C28_3;Enhanced Slight Black Misene Heavy Coat Highcollar;7;27
8216;MALE COAT;Enhanced_M_Coat_A7_C29;Enhanced Slight Red Misene Heavy Coat Highcollar;7;28
41736;MALE COAT;Enhanced_M_Coat_A7_C29_2;Enhanced Slight Red Misene Heavy Coat Highcollar;7;28
42005;MALE COAT;Enhanced_M_Coat_A7_C29_3;Enhanced Slight Red Misene Heavy Coat Highcollar;7;28
7531;MALE COAT;Enhanced_M_Coat_A7_C3;Enhanced Red Avero Suit Coat Highcollar;7;2
41908;MALE COAT;Enhanced_M_Coat_A7_C3_2;Enhanced Red Avero Suit Coat Highcollar;7;2
8217;MALE COAT;Enhanced_M_Coat_A7_C30;Enhanced Slight Olive Misene Heavy Coat Highcollar;7;29
41696;MALE COAT;Enhanced_M_Coat_A7_C30_2;Enhanced Slight Olive Misene Heavy Coat Highcollar;7;29
41965;MALE COAT;Enhanced_M_Coat_A7_C30_3;Enhanced Slight Olive Misene Heavy Coat Highcollar;7;29
8218;MALE COAT;Enhanced_M_Coat_A7_C31;Enhanced Slight Magenta Misene Heavy Coat Highcollar;7;30
41712;MALE COAT;Enhanced_M_Coat_A7_C31_2;Enhanced Slight Magenta Misene Heavy Coat Highcollar;7;30
41981;MALE COAT;Enhanced_M_Coat_A7_C31_3;Enhanced Slight Magenta Misene Heavy Coat Highcollar;7;30
8219;MALE COAT;Enhanced_M_Coat_A7_C32;Enhanced Slight Teal Misene Heavy Coat Highcollar;7;31
41733;MALE COAT;Enhanced_M_Coat_A7_C32_2;Enhanced Slight Teal Misene Heavy Coat Highcollar;7;31
42002;MALE COAT;Enhanced_M_Coat_A7_C32_3;Enhanced Slight Teal Misene Heavy Coat Highcollar;7;31
7532;MALE COAT;Enhanced_M_Coat_A7_C4;Enhanced Magenta Avero Suit Coat Highcollar;7;3
41724;MALE COAT;Enhanced_M_Coat_A7_C4_2;Enhanced Magenta Avero Suit Coat Highcollar;7;3
41993;MALE COAT;Enhanced_M_Coat_A7_C4_3;Enhanced Magenta Avero Suit Coat Highcollar;7;3
7533;MALE COAT;Enhanced_M_Coat_A7_C5;Enhanced Magenta Misene Fauxskin Coat Highcollar;7;4
41728;MALE COAT;Enhanced_M_Coat_A7_C5_2;Enhanced Magenta Misene Fauxskin Coat Highcollar;7;4
41997;MALE COAT;Enhanced_M_Coat_A7_C5_3;Enhanced Magenta Misene Fauxskin Coat Highcollar;7;4
7534;MALE COAT;Enhanced_M_Coat_A7_C6;Enhanced Dark Green Misene Fauxskin Coat Highcollar;7;5
41785;MALE COAT;Enhanced_M_Coat_A7_C6_2;Enhanced Dark Green Misene Fauxskin Coat Highcollar;7;5
7535;MALE COAT;Enhanced_M_Coat_A7_C7;Enhanced Olive Misene Fauxskin Coat Highcollar;7;6
41795;MALE COAT;Enhanced_M_Coat_A7_C7_2;Enhanced Olive Misene Fauxskin Coat Highcollar;7;6
7536;MALE COAT;Enhanced_M_Coat_A7_C8;Enhanced Indigo Misene Fauxskin Coat Highcollar;7;7
41922;MALE COAT;Enhanced_M_Coat_A7_C8_2;Enhanced Indigo Misene Fauxskin Coat Highcollar;7;7
8196;MALE COAT;Enhanced_M_Coat_A7_C9;Enhanced Purple Avero Suit Coat Highcollar;7;8
41791;MALE COAT;Enhanced_M_Coat_A7_C9_2;Enhanced Purple Avero Suit Coat Highcollar;7;8
7861;MALE COAT;Enhanced_M_Coat_A8_C1;Enhanced Black Misene Collarless Leather Trench;8;0
41742;MALE COAT;Enhanced_M_Coat_A8_C1_2;Enhanced Black Misene Collarless Leather Trench;8;0
42011;MALE COAT;Enhanced_M_Coat_A8_C1_3;Enhanced Black Misene Collarless Leather Trench;8;0
8228;MALE COAT;Enhanced_M_Coat_A8_C10;Enhanced Coal Misene Collarless Leather Trench;8;9
41845;MALE COAT;Enhanced_M_Coat_A8_C10_2;Enhanced Coal Misene Collarless Leather Trench;8;9
8229;MALE COAT;Enhanced_M_Coat_A8_C11;Enhanced Light Purple Misene Collarless Leather Trench;8;10
41810;MALE COAT;Enhanced_M_Coat_A8_C11_2;Enhanced Light Purple Misene Collarless Leather Trench;8;10
8230;MALE COAT;Enhanced_M_Coat_A8_C12;Enhanced Red Misene Collarless Leather Trench;8;11
41866;MALE COAT;Enhanced_M_Coat_A8_C12_2;Enhanced Red Misene Collarless Leather Trench;8;11
8231;MALE COAT;Enhanced_M_Coat_A8_C13;Enhanced Brown Reynolds Collarless Duster;8;12
41667;MALE COAT;Enhanced_M_Coat_A8_C13_2;Enhanced Brown Reynolds Collarless Duster;8;12
41936;MALE COAT;Enhanced_M_Coat_A8_C13_3;Enhanced Brown Reynolds Collarless Duster;8;12
8232;MALE COAT;Enhanced_M_Coat_A8_C14;Enhanced Burly Wood Reynolds Collarless Duster;8;13
41896;MALE COAT;Enhanced_M_Coat_A8_C14_2;Enhanced Burly Wood Reynolds Collarless Duster;8;13
8233;MALE COAT;Enhanced_M_Coat_A8_C15;Enhanced Sea Moss Reynolds Collarless Duster;8;14
41862;MALE COAT;Enhanced_M_Coat_A8_C15_2;Enhanced Sea Moss Reynolds Collarless Duster;8;14
8234;MALE COAT;Enhanced_M_Coat_A8_C16;Enhanced Orange-Brown Reynolds Collarless Duster;8;15
41777;MALE COAT;Enhanced_M_Coat_A8_C16_2;Enhanced Orange-Brown Reynolds Collarless Duster;8;15
8235;MALE COAT;Enhanced_M_Coat_A8_C17;Enhanced Purple-Pink Reynolds Collarless Duster;8;16
41816;MALE COAT;Enhanced_M_Coat_A8_C17_2;Enhanced Purple-Pink Reynolds Collarless Duster;8;16
8236;MALE COAT;Enhanced_M_Coat_A8_C18;Enhanced Magenta Reynolds Collarless Duster;8;17
41890;MALE COAT;Enhanced_M_Coat_A8_C18_2;Enhanced Magenta Reynolds Collarless Duster;8;17
8237;MALE COAT;Enhanced_M_Coat_A8_C19;Enhanced Dull Brown Reynolds Collarless Duster;8;18
41722;MALE COAT;Enhanced_M_Coat_A8_C19_2;Enhanced Dull Brown Reynolds Collarless Duster;8;18
41991;MALE COAT;Enhanced_M_Coat_A8_C19_3;Enhanced Dull Brown Reynolds Collarless Duster;8;18
8220;MALE COAT;Enhanced_M_Coat_A8_C2;Enhanced Indigo Misene Collarless Leather Trench;8;1
41906;MALE COAT;Enhanced_M_Coat_A8_C2_2;Enhanced Indigo Misene Collarless Leather Trench;8;1
8238;MALE COAT;Enhanced_M_Coat_A8_C20;Enhanced White Misene Collarless Panel Trench;8;19
41872;MALE COAT;Enhanced_M_Coat_A8_C20_2;Enhanced White Misene Collarless Panel Trench;8;19
8239;MALE COAT;Enhanced_M_Coat_A8_C21;Enhanced Green Misene Collarless Panel Trench;8;20
41821;MALE COAT;Enhanced_M_Coat_A8_C21_2;Enhanced Green Misene Collarless Panel Trench;8;20
8240;MALE COAT;Enhanced_M_Coat_A8_C22;Enhanced Moss Misene Collarless Panel Trench;8;21
41861;MALE COAT;Enhanced_M_Coat_A8_C22_2;Enhanced Moss Misene Collarless Panel Trench;8;21
8241;MALE COAT;Enhanced_M_Coat_A8_C23;Enhanced Indigo Misene Collarless Panel Trench;8;22
41775;MALE COAT;Enhanced_M_Coat_A8_C23_2;Enhanced Indigo Misene Collarless Panel Trench;8;22
8242;MALE COAT;Enhanced_M_Coat_A8_C24;Enhanced Olive Misene Collarless Panel Trench;8;23
41708;MALE COAT;Enhanced_M_Coat_A8_C24_2;Enhanced Olive Misene Collarless Panel Trench;8;23
41977;MALE COAT;Enhanced_M_Coat_A8_C24_3;Enhanced Olive Misene Collarless Panel Trench;8;23
8243;MALE COAT;Enhanced_M_Coat_A8_C25;Enhanced Magenta Misene Collarless Panel Trench;8;24
41688;MALE COAT;Enhanced_M_Coat_A8_C25_2;Enhanced Magenta Misene Collarless Panel Trench;8;24
41957;MALE COAT;Enhanced_M_Coat_A8_C25_3;Enhanced Magenta Misene Collarless Panel Trench;8;24
8244;MALE COAT;Enhanced_M_Coat_A8_C26;Enhanced Sienna Misene Collarless Panel Trench;8;25
41920;MALE COAT;Enhanced_M_Coat_A8_C26_2;Enhanced Sienna Misene Collarless Panel Trench;8;25
8245;MALE COAT;Enhanced_M_Coat_A8_C27;Enhanced Olive Misene Collarless Leather Trench;8;26
41855;MALE COAT;Enhanced_M_Coat_A8_C27_2;Enhanced Olive Misene Collarless Leather Trench;8;26
8246;MALE COAT;Enhanced_M_Coat_A8_C28;Enhanced Magenta Misene Collarless Leather Trench;8;27
41784;MALE COAT;Enhanced_M_Coat_A8_C28_2;Enhanced Magenta Misene Collarless Leather Trench;8;27
8247;MALE COAT;Enhanced_M_Coat_A8_C29;Enhanced Sea Green Misene Collarless Leather Trench;8;28
41693;MALE COAT;Enhanced_M_Coat_A8_C29_2;Enhanced Sea Green Misene Collarless Leather Trench;8;28
41962;MALE COAT;Enhanced_M_Coat_A8_C29_3;Enhanced Sea Green Misene Collarless Leather Trench;8;28
8221;MALE COAT;Enhanced_M_Coat_A8_C3;Enhanced Green Misene Collarless Leather Trench;8;2
41825;MALE COAT;Enhanced_M_Coat_A8_C3_2;Enhanced Green Misene Collarless Leather Trench;8;2
8248;MALE COAT;Enhanced_M_Coat_A8_C30;Enhanced Forest Green Misene Collarless Leather Trench;8;29
41694;MALE COAT;Enhanced_M_Coat_A8_C30_2;Enhanced Forest Green Misene Collarless Leather Trench;8;29
41963;MALE COAT;Enhanced_M_Coat_A8_C30_3;Enhanced Forest Green Misene Collarless Leather Trench;8;29
8249;MALE COAT;Enhanced_M_Coat_A8_C31;Enhanced Purple Misene Collarless Leather Trench;8;30
41699;MALE COAT;Enhanced_M_Coat_A8_C31_2;Enhanced Purple Misene Collarless Leather Trench;8;30
41968;MALE COAT;Enhanced_M_Coat_A8_C31_3;Enhanced Purple Misene Collarless Leather Trench;8;30
8250;MALE COAT;Enhanced_M_Coat_A8_C32;Enhanced Pale Black Misene Collarless Leather Trench;8;31
41929;MALE COAT;Enhanced_M_Coat_A8_C32_2;Enhanced Pale Black Misene Collarless Leather Trench;8;31
8222;MALE COAT;Enhanced_M_Coat_A8_C4;Enhanced Brown Misene Collarless Leather Trench;8;3
41761;MALE COAT;Enhanced_M_Coat_A8_C4_2;Enhanced Brown Misene Collarless Leather Trench;8;3
8223;MALE COAT;Enhanced_M_Coat_A8_C5;Enhanced Black Misene Collarless Panel Trench;8;4
41700;MALE COAT;Enhanced_M_Coat_A8_C5_2;Enhanced Black Misene Collarless Panel Trench;8;4
41969;MALE COAT;Enhanced_M_Coat_A8_C5_3;Enhanced Black Misene Collarless Panel Trench;8;4
8224;MALE COAT;Enhanced_M_Coat_A8_C6;Enhanced Brown Misene Collarless Panel Trench;8;5
41907;MALE COAT;Enhanced_M_Coat_A8_C6_2;Enhanced Brown Misene Collarless Panel Trench;8;5
8225;MALE COAT;Enhanced_M_Coat_A8_C7;Enhanced Crimson Misene Collarless Panel Trench;8;6
41819;MALE COAT;Enhanced_M_Coat_A8_C7_2;Enhanced Crimson Misene Collarless Panel Trench;8;6
8226;MALE COAT;Enhanced_M_Coat_A8_C8;Enhanced Purple Misene Collarless Panel Trench;8;7
41748;MALE COAT;Enhanced_M_Coat_A8_C8_2;Enhanced Purple Misene Collarless Panel Trench;8;7
8227;MALE COAT;Enhanced_M_Coat_A8_C9;Enhanced Dirt Misene Collarless Leather Trench;8;8
41675;MALE COAT;Enhanced_M_Coat_A8_C9_2;Enhanced Dirt Misene Collarless Leather Trench;8;8
41944;MALE COAT;Enhanced_M_Coat_A8_C9_3;Enhanced Dirt Misene Collarless Leather Trench;8;8
8251;MALE COAT;Enhanced_M_Coat_A9_C1;Enhanced Black Misene Leather Trench;9;0
41760;MALE COAT;Enhanced_M_Coat_A9_C1_2;Enhanced Black Misene Leather Trench;9;0
8261;MALE COAT;Enhanced_M_Coat_A9_C10;Enhanced Purple Misene Leather Trench;9;9
41916;MALE COAT;Enhanced_M_Coat_A9_C10_2;Enhanced Purple Misene Leather Trench;9;9
8262;MALE COAT;Enhanced_M_Coat_A9_C11;Enhanced Magenta Misene Panel Trench;9;10
41741;MALE COAT;Enhanced_M_Coat_A9_C11_2;Enhanced Magenta Misene Panel Trench;9;10
42010;MALE COAT;Enhanced_M_Coat_A9_C11_3;Enhanced Magenta Misene Panel Trench;9;10
8263;MALE COAT;Enhanced_M_Coat_A9_C12;Enhanced Brown Misene Panel Trench;9;11
41817;MALE COAT;Enhanced_M_Coat_A9_C12_2;Enhanced Brown Misene Panel Trench;9;11
8264;MALE COAT;Enhanced_M_Coat_A9_C13;Enhanced White Avero Cuffed Trench;9;12
41859;MALE COAT;Enhanced_M_Coat_A9_C13_2;Enhanced White Avero Cuffed Trench;9;12
8265;MALE COAT;Enhanced_M_Coat_A9_C14;Enhanced Gray Avero Cuffed Trench;9;13
41927;MALE COAT;Enhanced_M_Coat_A9_C14_2;Enhanced Gray Avero Cuffed Trench;9;13
8266;MALE COAT;Enhanced_M_Coat_A9_C15;Enhanced Green Avero Cuffed Trench;9;14
41746;MALE COAT;Enhanced_M_Coat_A9_C15_2;Enhanced Green Avero Cuffed Trench;9;14
8267;MALE COAT;Enhanced_M_Coat_A9_C16;Enhanced Lavender Avero Cuffed Trench;9;15
41820;MALE COAT;Enhanced_M_Coat_A9_C16_2;Enhanced Lavender Avero Cuffed Trench;9;15
8268;MALE COAT;Enhanced_M_Coat_A9_C17;Enhanced Brown-Purple Avero Cuffed Trench;9;16
41666;MALE COAT;Enhanced_M_Coat_A9_C17_2;Enhanced Brown-Purple Avero Cuffed Trench;9;16
41935;MALE COAT;Enhanced_M_Coat_A9_C17_3;Enhanced Brown-Purple Avero Cuffed Trench;9;16
8269;MALE COAT;Enhanced_M_Coat_A9_C18;Enhanced Brown-Lavender Avero Cuffed Trench;9;17
41730;MALE COAT;Enhanced_M_Coat_A9_C18_2;Enhanced Brown-Lavender Avero Cuffed Trench;9;17
41999;MALE COAT;Enhanced_M_Coat_A9_C18_3;Enhanced Brown-Lavender Avero Cuffed Trench;9;17
8270;MALE COAT;Enhanced_M_Coat_A9_C19;Enhanced Green Reynolds Duster;9;18
41835;MALE COAT;Enhanced_M_Coat_A9_C19_2;Enhanced Green Reynolds Duster;9;18
8252;MALE COAT;Enhanced_M_Coat_A9_C2;Enhanced Teal Misene Leather Trench;9;1
41923;MALE COAT;Enhanced_M_Coat_A9_C2_2;Enhanced Teal Misene Leather Trench;9;1
8271;MALE COAT;Enhanced_M_Coat_A9_C20;Enhanced Yellow Reynolds Duster;9;19
41842;MALE COAT;Enhanced_M_Coat_A9_C20_2;Enhanced Yellow Reynolds Duster;9;19
8272;MALE COAT;Enhanced_M_Coat_A9_C21;Enhanced Orange Reynolds Duster;9;20
41858;MALE COAT;Enhanced_M_Coat_A9_C21_2;Enhanced Orange Reynolds Duster;9;20
8273;MALE COAT;Enhanced_M_Coat_A9_C22;Enhanced Brown Reynolds Duster;9;21
41919;MALE COAT;Enhanced_M_Coat_A9_C22_2;Enhanced Brown Reynolds Duster;9;21
8274;MALE COAT;Enhanced_M_Coat_A9_C23;Enhanced Cyan Tam Duster;9;22
41689;MALE COAT;Enhanced_M_Coat_A9_C23_2;Enhanced Cyan Tam Duster;9;22
41958;MALE COAT;Enhanced_M_Coat_A9_C23_3;Enhanced Cyan Tam Duster;9;22
8275;MALE COAT;Enhanced_M_Coat_A9_C24;Enhanced Orchid Tam Duster;9;23
41749;MALE COAT;Enhanced_M_Coat_A9_C24_2;Enhanced Orchid Tam Duster;9;23
8276;MALE COAT;Enhanced_M_Coat_A9_C25;Enhanced Purple Tam Duster;9;24
41743;MALE COAT;Enhanced_M_Coat_A9_C25_2;Enhanced Purple Tam Duster;9;24
42012;MALE COAT;Enhanced_M_Coat_A9_C25_3;Enhanced Purple Tam Duster;9;24
8277;MALE COAT;Enhanced_M_Coat_A9_C26;Enhanced Brown Tam Duster;9;25
41808;MALE COAT;Enhanced_M_Coat_A9_C26_2;Enhanced Brown Tam Duster;9;25
8278;MALE COAT;Enhanced_M_Coat_A9_C27;Enhanced Green Tam Duster;9;26
41871;MALE COAT;Enhanced_M_Coat_A9_C27_2;Enhanced Green Tam Duster;9;26
8279;MALE COAT;Enhanced_M_Coat_A9_C28;Enhanced Red Tam Duster;9;27
41691;MALE COAT;Enhanced_M_Coat_A9_C28_2;Enhanced Red Tam Duster;9;27
41960;MALE COAT;Enhanced_M_Coat_A9_C28_3;Enhanced Red Tam Duster;9;27
8280;MALE COAT;Enhanced_M_Coat_A9_C29;Enhanced Black Tam Duster;9;28
41710;MALE COAT;Enhanced_M_Coat_A9_C29_2;Enhanced Black Tam Duster;9;28
41979;MALE COAT;Enhanced_M_Coat_A9_C29_3;Enhanced Black Tam Duster;9;28
8254;MALE COAT;Enhanced_M_Coat_A9_C3;Enhanced Red Misene Leather Trench;9;2
41695;MALE COAT;Enhanced_M_Coat_A9_C3_2;Enhanced Red Misene Leather Trench;9;2
41964;MALE COAT;Enhanced_M_Coat_A9_C3_3;Enhanced Red Misene Leather Trench;9;2
8281;MALE COAT;Enhanced_M_Coat_A9_C30;Enhanced Olive Tam Duster;9;29
41918;MALE COAT;Enhanced_M_Coat_A9_C30_2;Enhanced Olive Tam Duster;9;29
8282;MALE COAT;Enhanced_M_Coat_A9_C31;Enhanced Plum Tam Duster;9;30
41881;MALE COAT;Enhanced_M_Coat_A9_C31_2;Enhanced Plum Tam Duster;9;30
